region,capacity_scenario,lifetime_scenario,year,annual_waste_tonnes,cumulative_waste_tonnes
Rajasthan,Medium,Fixed_25,2066,388745.4605688424,22161942.869485892
Rajasthan,Medium,Fixed_25,2067,286917.3217811346,22448860.19126703
Rajasthan,Medium,Fixed_25,2068,209998.62510588742,22658858.816372916
Rajasthan,Medium,Fixed_25,2069,152761.89215953706,22811620.708532453
Rajasthan,Medium,Fixed_25,2070,110630.83519440453,22922251.543726858
Rajasthan,Medium,Fixed_25,2071,79860.75386878269,23002112.29759564
Rajasthan,Medium,Fixed_25,2072,57514.41425255052,23059626.71184819
Rajasthan,Medium,Fixed_25,2073,41351.33647164139,23100978.048319828
Rajasthan,Medium,Fixed_25,2074,29694.574342520355,23130672.622662347
Rajasthan,Medium,Fixed_25,2075,21305.286402919133,23151977.909065265
Rajasthan,Medium,Fixed_25,2076,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2077,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2078,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2079,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2080,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2081,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2082,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2083,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2084,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2085,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2086,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2087,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2088,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2089,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2090,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2091,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2092,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2093,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2094,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2095,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2096,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2097,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2098,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2099,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2100,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2101,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2102,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2103,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2104,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2105,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2106,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2107,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2108,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2109,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2110,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2111,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2112,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2113,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2114,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2115,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2116,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2117,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2118,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2119,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2120,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2121,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2122,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2123,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2124,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2125,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2126,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2127,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2128,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2129,0.0,23151977.909065265
Rajasthan,Medium,Fixed_25,2130,0.0,23151977.909065265
Rajasthan,Medium,Early_Loss,2014,0.0,0.0
Rajasthan,Medium,Early_Loss,2015,264.6875,264.6875
Rajasthan,Medium,Early_Loss,2016,350.08050000000003,614.768
Rajasthan,Medium,Early_Loss,2017,313.5088819047434,928.2768819047435
Rajasthan,Medium,Early_Loss,2018,528.2799810566875,1456.5568629614309
Rajasthan,Medium,Early_Loss,2019,693.13208961807,2149.688952579501
Rajasthan,Medium,Early_Loss,2020,1085.5105077660985,3235.1994603455996
Rajasthan,Medium,Early_Loss,2021,1797.2191322958893,5032.418592641488
Rajasthan,Medium,Early_Loss,2022,2134.781416603456,7167.200009244944
Rajasthan,Medium,Early_Loss,2023,4515.230771838913,11682.430781083858
Rajasthan,Medium,Early_Loss,2024,6469.904452705235,18152.335233789094
Rajasthan,Medium,Early_Loss,2025,7248.996172355592,25401.331406144687
Rajasthan,Medium,Early_Loss,2026,10075.383003808342,35476.71440995303
Rajasthan,Medium,Early_Loss,2027,15498.420380695117,50975.134790648146
Rajasthan,Medium,Early_Loss,2028,21011.14532569829,71986.28011634643
Rajasthan,Medium,Early_Loss,2029,27542.25267236879,99528.53278871522
Rajasthan,Medium,Early_Loss,2030,36633.6774495791,136162.21023829433
Rajasthan,Medium,Early_Loss,2031,47538.25680930271,183700.46704759705
Rajasthan,Medium,Early_Loss,2032,60550.424301956984,244250.89134955403
Rajasthan,Medium,Early_Loss,2033,75733.69976434999,319984.591113904
Rajasthan,Medium,Early_Loss,2034,93152.83823782114,413137.42935172515
Rajasthan,Medium,Early_Loss,2035,112917.74566544632,526055.1750171714
Rajasthan,Medium,Early_Loss,2036,135184.28495055978,661239.4599677313
Rajasthan,Medium,Early_Loss,2037,160101.21191623237,821340.6718839636
Rajasthan,Medium,Early_Loss,2038,187732.1376295013,1009072.8095134649
Rajasthan,Medium,Early_Loss,2039,217995.9356822598,1227068.7451957248
Rajasthan,Medium,Early_Loss,2040,250650.03358297274,1477718.7787786976
Rajasthan,Medium,Early_Loss,2041,285312.2958525088,1763031.0746312065
Rajasthan,Medium,Early_Loss,2042,321502.01783537085,2084533.0924665774
Rajasthan,Medium,Early_Loss,2043,358681.97653232265,2443215.0689989002
Rajasthan,Medium,Early_Loss,2044,396292.1143649119,2839507.183363812
Rajasthan,Medium,Early_Loss,2045,433772.9746280256,3273280.1579918377
Rajasthan,Medium,Early_Loss,2046,470580.81736544706,3743860.975357285
Rajasthan,Medium,Early_Loss,2047,506197.2489846515,4250058.224341936
Rajasthan,Medium,Early_Loss,2048,540135.7265406196,4790193.950882556
Rajasthan,Medium,Early_Loss,2049,571946.4830267025,5362140.433909259
Rajasthan,Medium,Early_Loss,2050,601220.7168072608,5963361.15071652
Rajasthan,Medium,Early_Loss,2051,627594.4076095707,6590955.558326091
Rajasthan,Medium,Early_Loss,2052,650675.4531758819,7241631.011501973
Rajasthan,Medium,Early_Loss,2053,670297.608403631,7911928.619905604
Rajasthan,Medium,Early_Loss,2054,686290.0771296887,8598218.697035292
Rajasthan,Medium,Early_Loss,2055,698416.1245165518,9296634.821551844
Rajasthan,Medium,Early_Loss,2056,706582.2648620266,10003217.086413871
Rajasthan,Medium,Early_Loss,2057,710752.2272719506,10713969.313685821
Rajasthan,Medium,Early_Loss,2058,710946.323114309,11424915.63680013
Rajasthan,Medium,Early_Loss,2059,707239.8467171101,12132155.48351724
Rajasthan,Medium,Early_Loss,2060,699760.4778069342,12831915.961324174
Rajasthan,Medium,Early_Loss,2061,688684.7154016708,13520600.676725844
Rajasthan,Medium,Early_Loss,2062,674233.4161083279,14194834.09283417
Rajasthan,Medium,Early_Loss,2063,656666.5437041387,14851500.63653831
Rajasthan,Medium,Early_Loss,2064,636277.2638200461,15487777.900358357
Rajasthan,Medium,Early_Loss,2065,613385.5380147554,16101163.438373111
Rajasthan,Medium,Early_Loss,2066,588331.3855158689,16689494.82388898
Rajasthan,Medium,Early_Loss,2067,561467.988331914,17250962.812220894
Rajasthan,Medium,Early_Loss,2068,533154.8163382966,17784117.62855919
Rajasthan,Medium,Early_Loss,2069,503750.9435351477,18287868.57209434
Rajasthan,Medium,Early_Loss,2070,473608.71540657507,18761477.287500914
Rajasthan,Medium,Early_Loss,2071,443067.91083276196,19204545.198333677
Rajasthan,Medium,Early_Loss,2072,412450.5211614011,19616995.719495077
Rajasthan,Medium,Early_Loss,2073,382056.2448261958,19999051.964321274
Rajasthan,Medium,Early_Loss,2074,352158.7694034497,20351210.733724725
Rajasthan,Medium,Early_Loss,2075,323002.88536820834,20674213.619092934
Rajasthan,Medium,Early_Loss,2076,294802.44818834955,20969016.067281283
Rajasthan,Medium,Early_Loss,2077,267739.178858778,21236755.246140063
Rajasthan,Medium,Early_Loss,2078,241962.26850155593,21478717.51464162
Rajasthan,Medium,Early_Loss,2079,217588.73106667286,21696306.245708294
Rajasthan,Medium,Early_Loss,2080,194704.4301089073,21891010.675817203
Rajasthan,Medium,Early_Loss,2081,173365.69153715618,22064376.36735436
Rajasthan,Medium,Early_Loss,2082,153601.40437550086,22217977.77172986
Rajasthan,Medium,Early_Loss,2083,135415.5059786625,22353393.277708523
Rajasthan,Medium,Early_Loss,2084,118789.74665738955,22472183.024365913
Rajasthan,Medium,Early_Loss,2085,103686.6309739108,22575869.655339822
Rajasthan,Medium,Early_Loss,2086,90052.43860896223,22665922.093948785
Rajasthan,Medium,Early_Loss,2087,77820.23612246285,22743742.330071248
Rajasthan,Medium,Early_Loss,2088,66912.80150615727,22810655.131577406
Rajasthan,Medium,Early_Loss,2089,57245.39550584015,22867900.527083248
Rajasthan,Medium,Early_Loss,2090,48728.32662601796,22916628.853709266
Rajasthan,Medium,Early_Loss,2091,41269.269910270246,22957898.123619534
Rajasthan,Medium,Early_Loss,2092,34775.31246713191,22992673.436086666
Rajasthan,Medium,Early_Loss,2093,29154.710816105242,23021828.14690277
Rajasthan,Medium,Early_Loss,2094,24318.871549523377,23046147.018452294
Rajasthan,Medium,Early_Loss,2095,20180.962154392528,23066327.980606686
Rajasthan,Medium,Early_Loss,2096,16661.998044743217,23082989.97865143
Rajasthan,Medium,Early_Loss,2097,13686.261242016282,23096676.239893448
Rajasthan,Medium,Early_Loss,2098,11183.978906259808,23107860.218799707
Rajasthan,Medium,Early_Loss,2099,9092.679579724998,23116952.89837943
Rajasthan,Medium,Early_Loss,2100,7354.25811597373,23124307.156495403
Rajasthan,Medium,Early_Loss,2101,5916.434438250033,23130223.590933654
Rajasthan,Medium,Early_Loss,2102,4739.509173946025,23134963.1001076
Rajasthan,Medium,Early_Loss,2103,3771.7927737012815,23138734.8928813
Rajasthan,Medium,Early_Loss,2104,2987.21291981497,23141722.105801117
Rajasthan,Medium,Early_Loss,2105,2355.354540717866,23144077.460341834
Rajasthan,Medium,Early_Loss,2106,1849.7448396474108,23145927.20518148
Rajasthan,Medium,Early_Loss,2107,1441.790398356469,23147368.995579835
Rajasthan,Medium,Early_Loss,2108,1120.48370743208,23148489.479287267
Rajasthan,Medium,Early_Loss,2109,866.2362369036352,23149355.71552417
Rajasthan,Medium,Early_Loss,2110,666.3303976350331,23150022.045921806
Rajasthan,Medium,Early_Loss,2111,509.68716204655976,23150531.73308385
Rajasthan,Medium,Early_Loss,2112,387.2588019960121,23150918.99188585
Rajasthan,Medium,Early_Loss,2113,291.8171746320974,23151210.80906048
Rajasthan,Medium,Early_Loss,2114,217.71011264011216,23151428.51917312
Rajasthan,Medium,Early_Loss,2115,160.55834724471586,23151589.077520363
Rajasthan,Medium,Early_Loss,2116,116.92853107180827,23151706.006051436
Rajasthan,Medium,Early_Loss,2117,84.0531564332774,23151790.059207868
Rajasthan,Medium,Early_Loss,2118,59.64397901741299,23151849.703186885
Rajasthan,Medium,Early_Loss,2119,41.793993363134994,23151891.497180246
Rajasthan,Medium,Early_Loss,2120,28.931352060231557,23151920.428532306
Rajasthan,Medium,Early_Loss,2121,19.789519606586822,23151940.218051914
Rajasthan,Medium,Early_Loss,2122,13.374767033860097,23151953.59281895
Rajasthan,Medium,Early_Loss,2123,8.927210481799417,23151962.52002943
Rajasthan,Medium,Early_Loss,2124,5.878849002592044,23151968.398878433
Rajasthan,Medium,Early_Loss,2125,3.8132358119249723,23151972.212114245
Rajasthan,Medium,Early_Loss,2126,2.4299611981461635,23151974.64207544
Rajasthan,Medium,Early_Loss,2127,1.5152919292578495,23151976.15736737
Rajasthan,Medium,Early_Loss,2128,0.9189834829894304,23151977.076350853
Rajasthan,Medium,Early_Loss,2129,0.5365668413655991,23151977.612917695
Rajasthan,Medium,Early_Loss,2130,0.2961475747929854,23151977.90906527
Rajasthan,Medium,Regular_Loss,2014,0.0,0.0
Rajasthan,Medium,Regular_Loss,2015,0.0006066068026916449,0.0006066068026916449
Rajasthan,Medium,Regular_Loss,2016,0.0247782926856419,0.025384899488333546
Rajasthan,Medium,Regular_Loss,2017,0.20579199606876195,0.2311768955570955
Rajasthan,Medium,Regular_Loss,2018,0.8986296813283087,1.1298065768854042
Rajasthan,Medium,Regular_Loss,2019,2.7997999338349433,3.9296065107203475
Rajasthan,Medium,Regular_Loss,2020,7.097735561616647,11.027342072336994
Rajasthan,Medium,Regular_Loss,2021,15.654770004449945,26.68211207678694
Rajasthan,Medium,Regular_Loss,2022,31.278266591856003,57.960378668642946
Rajasthan,Medium,Regular_Loss,2023,58.10767228355049,116.06805095219343
Rajasthan,Medium,Regular_Loss,2024,102.17718290437382,218.24523385656727
Rajasthan,Medium,Regular_Loss,2025,172.51512471102114,390.7603585675884
Rajasthan,Medium,Regular_Loss,2026,282.5691728552013,673.3295314227897
Rajasthan,Medium,Regular_Loss,2027,451.7724232679434,1125.1019546907332
Rajasthan,Medium,Regular_Loss,2028,707.6024903999471,1832.7044450906803
Rajasthan,Medium,Regular_Loss,2029,1088.5435126054458,2921.247957696126
Rajasthan,Medium,Regular_Loss,2030,1647.8725639722006,4569.120521668327
Rajasthan,Medium,Regular_Loss,2031,2458.3176494590734,7027.4381711274
Rajasthan,Medium,Regular_Loss,2032,3617.701292350282,10645.139463477683
Rajasthan,Medium,Regular_Loss,2033,5255.497215529856,15900.636679007537
Rajasthan,Medium,Regular_Loss,2034,7540.072370870067,23440.709049877605
Rajasthan,Medium,Regular_Loss,2035,10686.201976432443,34126.911026310045
Rajasthan,Medium,Regular_Loss,2036,14962.262905584128,49089.17393189417
Rajasthan,Medium,Regular_Loss,2037,20696.36443012616,69785.53836202034
Rajasthan,Medium,Regular_Loss,2038,28280.582665818125,98066.12102783847
Rajasthan,Medium,Regular_Loss,2039,38172.421758387856,136238.54278622632
Rajasthan,Medium,Regular_Loss,2040,50892.6104646845,187131.1532509108
Rajasthan,Medium,Regular_Loss,2041,67018.33486454697,254149.48811545776
Rajasthan,Medium,Regular_Loss,2042,87170.99518877873,341320.4833042365
Rajasthan,Medium,Regular_Loss,2043,111997.56491643988,453318.04822067637
Rajasthan,Medium,Regular_Loss,2044,142144.6538036699,595462.7020243462
Rajasthan,Medium,Regular_Loss,2045,178224.4881136558,773687.190138002
Rajasthan,Medium,Regular_Loss,2046,220772.29911943784,994459.4892574399
Rajasthan,Medium,Regular_Loss,2047,270195.14826126775,1264654.6375187077
Rajasthan,Medium,Regular_Loss,2048,326713.10154219536,1591367.739060903
Rajasthan,Medium,Regular_Loss,2049,390294.9414144503,1981662.6804753533
Rajasthan,Medium,Regular_Loss,2050,460592.2266490236,2442254.907124377
Rajasthan,Medium,Regular_Loss,2051,536877.3065770189,2979132.213701396
Rajasthan,Medium,Regular_Loss,2052,617992.5603947695,3597124.7740961653
Rajasthan,Medium,Regular_Loss,2053,702319.2736175081,4299444.047713674
Rajasthan,Medium,Regular_Loss,2054,787774.8206179821,5087218.868331656
Rajasthan,Medium,Regular_Loss,2055,871846.0011666613,5959064.869498317
Rajasthan,Medium,Regular_Loss,2056,951664.3901207012,6910729.259619018
Rajasthan,Medium,Regular_Loss,2057,1024126.5036098687,7934855.763228887
Rajasthan,Medium,Regular_Loss,2058,1086057.5913911602,9020913.354620047
Rajasthan,Medium,Regular_Loss,2059,1134412.94650983,10155326.301129878
Rajasthan,Medium,Regular_Loss,2060,1166504.7846961764,11321831.085826054
Rajasthan,Medium,Regular_Loss,2061,1180236.2745031521,12502067.360329207
Rajasthan,Medium,Regular_Loss,2062,1174318.1293887699,13676385.489717977
Rajasthan,Medium,Regular_Loss,2063,1148439.0232507244,14824824.512968702
Rajasthan,Medium,Regular_Loss,2064,1103361.104926305,15928185.617895007
Rajasthan,Medium,Regular_Loss,2065,1040917.7719208985,16969103.389815904
Rajasthan,Medium,Regular_Loss,2066,963902.8853434664,17933006.27515937
Rajasthan,Medium,Regular_Loss,2067,875857.0198881599,18808863.29504753
Rajasthan,Medium,Regular_Loss,2068,780773.6698251091,19589636.96487264
Rajasthan,Medium,Regular_Loss,2069,682762.4580432302,20272399.42291587
Rajasthan,Medium,Regular_Loss,2070,585713.9122335213,20858113.33514939
Rajasthan,Medium,Regular_Loss,2071,493009.5556977214,21351122.89084711
Rajasthan,Medium,Regular_Loss,2072,407312.17760636867,21758435.06845348
Rajasthan,Medium,Regular_Loss,2073,330456.23740510154,22088891.305858582
Rajasthan,Medium,Regular_Loss,2074,263440.72545108176,22352332.031309664
Rajasthan,Medium,Regular_Loss,2075,206510.30055753607,22558842.3318672
Rajasthan,Medium,Regular_Loss,2076,159298.61654589075,22718140.94841309
Rajasthan,Medium,Regular_Loss,2077,121002.53462361342,22839143.4830367
Rajasthan,Medium,Regular_Loss,2078,90557.55891126803,22929701.04194797
Rajasthan,Medium,Regular_Loss,2079,66791.68900059677,22996492.730948564
Rajasthan,Medium,Regular_Loss,2080,48544.29027440811,23045037.02122297
Rajasthan,Medium,Regular_Loss,2081,34745.85343768275,23079782.874660656
Rajasthan,Medium,Regular_Loss,2082,24461.726063793594,23104244.60072445
Rajasthan,Medium,Regular_Loss,2083,16907.212244620852,23121151.812969074
Rajasthan,Medium,Regular_Loss,2084,11442.976129966506,23132594.78909904
Rajasthan,Medium,Regular_Loss,2085,7559.161277642468,23140153.950376682
Rajasthan,Medium,Regular_Loss,2086,4854.932891293766,23145008.883267976
Rajasthan,Medium,Regular_Loss,2087,3018.026509819015,23148026.909777794
Rajasthan,Medium,Regular_Loss,2088,1806.86411554144,23149833.773893334
Rajasthan,Medium,Regular_Loss,2089,1036.1642004233358,23150869.93809376
Rajasthan,Medium,Regular_Loss,2090,565.8485571650344,23151435.786650926
Rajasthan,Medium,Regular_Loss,2091,292.4534015398441,23151728.240052465
Rajasthan,Medium,Regular_Loss,2092,142.12651307032058,23151870.366565537
Rajasthan,Medium,Regular_Loss,2093,64.50601613867708,23151934.872581676
Rajasthan,Medium,Regular_Loss,2094,27.148537347672622,23151962.021119025
Rajasthan,Medium,Regular_Loss,2095,10.51710486033728,23151972.538223885
Rajasthan,Medium,Regular_Loss,2096,3.7213093069614676,23151976.259533193
Rajasthan,Medium,Regular_Loss,2097,1.1930237726733568,23151977.452556964
Rajasthan,Medium,Regular_Loss,2098,0.34364550705330676,23151977.79620247
Rajasthan,Medium,Regular_Loss,2099,0.0881612278562031,23151977.884363696
Rajasthan,Medium,Regular_Loss,2100,0.019960969489281843,23151977.904324666
Rajasthan,Medium,Regular_Loss,2101,0.003950759627527348,23151977.908275425
Rajasthan,Medium,Regular_Loss,2102,0.0006767848332151047,23151977.90895221
Rajasthan,Medium,Regular_Loss,2103,9.930653764590748e-05,23151977.909051515
Rajasthan,Medium,Regular_Loss,2104,1.2346694247163952e-05,23151977.90906386
Rajasthan,Medium,Regular_Loss,2105,1.2860328768930526e-06,23151977.909065146
Rajasthan,Medium,Regular_Loss,2106,1.109041514176957e-07,23151977.909065258
Rajasthan,Medium,Regular_Loss,2107,7.820415666258138e-09,23151977.909065265
Rajasthan,Medium,Regular_Loss,2108,4.450431454535552e-10,23151977.909065265
Rajasthan,Medium,Regular_Loss,2109,1.892289560860328e-11,23151977.909065265
Rajasthan,Medium,Regular_Loss,2110,0.0,23151977.909065265
Rajasthan,Medium,Regular_Loss,2111,0.0,23151977.909065265
Rajasthan,Medium,Regular_Loss,2112,0.0,23151977.909065265
Rajasthan,Medium,Regular_Loss,2113,0.0,23151977.909065265
Rajasthan,Medium,Regular_Loss,2114,0.0,23151977.909065265
Rajasthan,Medium,Regular_Loss,2115,0.0,23151977.909065265
Rajasthan,Medium,Regular_Loss,2116,0.0,23151977.909065265
Rajasthan,Medium,Regular_Loss,2117,0.0,23151977.909065265
Rajasthan,Medium,Regular_Loss,2118,0.0,23151977.909065265
Rajasthan,Medium,Regular_Loss,2119,0.0,23151977.909065265
Rajasthan,Medium,Regular_Loss,2120,0.0,23151977.909065265
Rajasthan,Medium,Regular_Loss,2121,0.0,23151977.909065265
Rajasthan,Medium,Regular_Loss,2122,0.0,23151977.909065265
Rajasthan,Medium,Regular_Loss,2123,0.0,23151977.909065265
Rajasthan,Medium,Regular_Loss,2124,0.0,23151977.909065265
Rajasthan,Medium,Regular_Loss,2125,0.0,23151977.909065265
Rajasthan,Medium,Regular_Loss,2126,0.0,23151977.909065265
Rajasthan,Medium,Regular_Loss,2127,0.0,23151977.909065265
Rajasthan,Medium,Regular_Loss,2128,0.0,23151977.909065265
Rajasthan,Medium,Regular_Loss,2129,0.0,23151977.909065265
Rajasthan,Medium,Regular_Loss,2130,0.0,23151977.909065265
Rajasthan,High,Fixed_25,2014,0.0,0.0
Rajasthan,High,Fixed_25,2015,0.0,0.0
Rajasthan,High,Fixed_25,2016,0.0,0.0
Rajasthan,High,Fixed_25,2017,0.0,0.0
Rajasthan,High,Fixed_25,2018,0.0,0.0
Rajasthan,High,Fixed_25,2019,0.0,0.0
Rajasthan,High,Fixed_25,2020,0.0,0.0
Rajasthan,High,Fixed_25,2021,0.0,0.0
Rajasthan,High,Fixed_25,2022,0.0,0.0
Rajasthan,High,Fixed_25,2023,0.0,0.0
Rajasthan,High,Fixed_25,2024,0.0,0.0
Rajasthan,High,Fixed_25,2025,0.0,0.0
Rajasthan,High,Fixed_25,2026,0.0,0.0
Rajasthan,High,Fixed_25,2027,0.0,0.0
Rajasthan,High,Fixed_25,2028,0.0,0.0
Rajasthan,High,Fixed_25,2029,0.0,0.0
Rajasthan,High,Fixed_25,2030,0.0,0.0
Rajasthan,High,Fixed_25,2031,0.0,0.0
Rajasthan,High,Fixed_25,2032,0.0,0.0
Rajasthan,High,Fixed_25,2033,0.0,0.0
Rajasthan,High,Fixed_25,2034,0.0,0.0
Rajasthan,High,Fixed_25,2035,0.0,0.0
Rajasthan,High,Fixed_25,2036,0.0,0.0
Rajasthan,High,Fixed_25,2037,0.0,0.0
Rajasthan,High,Fixed_25,2038,0.0,0.0
Rajasthan,High,Fixed_25,2039,52937.5,52937.5
Rajasthan,High,Fixed_25,2040,17078.6,70016.1
Rajasthan,High,Fixed_25,2041,24210.2,94226.3
Rajasthan,High,Fixed_25,2042,39333.0,133559.3
Rajasthan,High,Fixed_25,2043,27174.0,160733.3
Rajasthan,High,Fixed_25,2044,73132.5,233865.8
Rajasthan,High,Fixed_25,2045,116790.1,350655.9
Rajasthan,High,Fixed_25,2046,58615.200000000004,409271.10000000003
Rajasthan,High,Fixed_25,2047,470269.80000000005,879540.9000000001
Rajasthan,High,Fixed_25,2048,314358.1,1193899.0
Rajasthan,High,Fixed_25,2049,300431.60000000003,1494330.6
Rajasthan,High,Fixed_25,2050,485722.29999999993,1980052.9
Rajasthan,High,Fixed_25,2051,890830.5,2870883.4
Rajasthan,High,Fixed_25,2052,949240.3433204037,3820123.7433204036
Rajasthan,High,Fixed_25,2053,1272370.3160376549,5092494.0593580585
Rajasthan,High,Fixed_25,2054,1598366.1961846098,6690860.2555426685
Rajasthan,High,Fixed_25,2055,1948741.1362618,8639601.391804468
Rajasthan,High,Fixed_25,2056,2291141.3342097113,10930742.726014178
Rajasthan,High,Fixed_25,2057,2581398.861040343,13512141.58705452
Rajasthan,High,Fixed_25,2058,2772528.816013773,16284670.403068293
Rajasthan,High,Fixed_25,2059,2828881.9725341615,19113552.375602454
Rajasthan,High,Fixed_25,2060,2739240.3542668107,21852792.729869265
Rajasthan,High,Fixed_25,2061,2521297.6669557965,24374090.39682506
Rajasthan,High,Fixed_25,2062,2214667.578720428,26588757.97554549
Rajasthan,High,Fixed_25,2063,1866823.4639130356,28455581.439458523
Rajasthan,High,Fixed_25,2064,1519741.5391749144,29975322.978633437
Rajasthan,High,Fixed_25,2065,1202488.866475822,31177811.845109258
Rajasthan,High,Fixed_25,2066,930224.0509998152,32108035.896109074
Rajasthan,High,Fixed_25,2067,707114.7813593887,32815150.677468464
Rajasthan,High,Fixed_25,2068,530395.5029233913,33345546.180391856
Rajasthan,High,Fixed_25,2069,393874.36229693773,33739420.542688794
Rajasthan,High,Fixed_25,2070,290321.75917243364,34029742.30186123
Rajasthan,High,Fixed_25,2071,212820.71195075446,34242563.01381198
Rajasthan,High,Fixed_25,2072,155380.56751181727,34397943.5813238
Rajasthan,High,Fixed_25,2073,113109.75268088782,34511053.33400469
Rajasthan,High,Fixed_25,2074,82162.12078297645,34593215.45478767
Rajasthan,High,Fixed_25,2075,59589.01482796819,34652804.46961564
Rajasthan,High,Fixed_25,2076,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2077,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2078,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2079,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2080,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2081,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2082,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2083,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2084,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2085,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2086,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2087,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2088,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2089,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2090,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2091,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2092,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2093,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2094,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2095,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2096,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2097,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2098,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2099,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2100,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2101,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2102,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2103,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2104,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2105,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2106,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2107,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2108,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2109,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2110,0.0,34652804.46961564
