region,capacity_scenario,lifetime_scenario,price_scenario,year,annual_material_tonnes,gross_benchmark_value_real_2026_usd,quality_adjusted_gross_value_real_2026_usd,present_value_3pct_real_2026_usd,present_value_5pct_real_2026_usd,present_value_7pct_real_2026_usd
Karnataka,Conservative,Regular_Loss,Downside,2075,22653.567663661703,56019279.00472307,47803173.66859515,11231369.620732449,4377045.6502599325,1736407.3838372736
Karnataka,Conservative,Regular_Loss,Reference,2045,40540.17632046928,123641192.72947207,106257008.91858,60596887.437096216,42049506.60010317,29380948.40679443
Karnataka,Conservative,Regular_Loss,Reference,2060,45733.38045967417,139479652.55222133,119868551.55651572,43877271.93680009,22817554.112304866,12013147.686859194
Karnataka,Conservative,Regular_Loss,Reference,2075,22653.567663661703,69089835.80564037,59375675.18817079,13950332.234050117,5436669.1763054915,2156768.1161051514
Karnataka,Conservative,Regular_Loss,Upside,2045,40540.17632046928,153213860.70484743,132364824.64118294,75485809.93427736,52381255.825070366,36599977.01080555
Karnataka,Conservative,Regular_Loss,Upside,2060,45733.38045967417,172840584.80457044,149320783.33701736,54658111.16609076,28423927.79125011,14964831.055786509
Karnataka,Conservative,Regular_Loss,Upside,2075,22653.567663661703,85614836.33053727,73964540.44980936,17377990.389897026,6772482.770573906,2686695.55434883
Karnataka,High,Early_Loss,Downside,2045,39293.04107626181,97166497.73121695,82915507.80978288,47285555.50993417,32812482.003610358,22926828.84523028
Karnataka,High,Early_Loss,Downside,2060,50141.198030088075,123992556.21816486,105807104.33653115,38730150.89892444,20140890.1443746,10603918.660970725
Karnataka,High,Early_Loss,Downside,2075,29595.848498297535,73186622.03777823,62452656.75759195,14673269.952828698,5718409.650018282,2268536.7102598986
Karnataka,High,Early_Loss,Reference,2045,39293.04107626181,119837625.42700535,102988230.31932366,58732748.67719847,40755939.910408124,28477103.885332555
Karnataka,High,Early_Loss,Reference,2060,50141.198030088075,152922806.26304343,131421572.61859885,48106196.373194896,25016727.121585716,13170983.886980154
Karnataka,High,Early_Loss,Reference,2075,29595.848498297535,90262705.79693186,77571599.91059804,18225470.064132392,7102759.250385252,2817718.752203334
Karnataka,High,Early_Loss,Upside,2045,39293.04107626181,148500551.02223438,128292892.72360983,73163644.05955592,50769854.09462676,35474053.90414378
Karnataka,High,Early_Loss,Upside,2060,50141.198030088075,189499090.2315631,163712432.62699777,59926100.98757285,31163447.30804861,16407152.716747792
Karnataka,High,Early_Loss,Upside,2075,29595.848498297535,111851862.04950963,96631284.12705493,22703548.439713154,8847938.523906533,3510044.676764382
Karnataka,High,Fixed_25,Downside,2045,66687.48793487056,164909344.4446785,140722804.2224267,80252248.90184003,55688792.15742032,38911028.01215389
Karnataka,High,Fixed_25,Downside,2060,55850.83136314774,138111724.8828164,117855475.60663657,43140395.752552256,22434355.443245362,11811398.534335561
Karnataka,High,Fixed_25,Downside,2075,48159.33122023649,119091661.51497129,101625002.66027595,23876824.068175323,9305182.93483185,3691437.0210050456
Karnataka,High,Fixed_25,Reference,2045,66687.48793487056,203386400.7699567,174789891.00191492,99680232.46637142,69170295.21269682,48330861.388085775
Karnataka,High,Fixed_25,Reference,2060,55850.83136314774,170336294.29937953,146386691.5464713,53584101.830784634,27865409.33639343,14670778.299255017
Karnataka,High,Fixed_25,Reference,2075,48159.33122023649,146878422.6801018,126227040.71461427,29657080.097350366,11557841.814759215,4585083.974890525
Karnataka,High,Fixed_25,Upside,2045,66687.48793487056,252032635.63633114,217736538.10684675,124172105.20873684,86165741.81212917,60205967.187475264
Karnataka,High,Fixed_25,Upside,2060,55850.83136314774,211077559.92670995,182354547.27696055,66749951.97560925,34712063.30673918,18275453.23074688
Karnataka,High,Fixed_25,Upside,2075,48159.33122023649,182009002.79484802,157241581.32446575,36943955.47557033,14397654.522850275,5711659.329376811
Karnataka,High,Regular_Loss,Downside,2045,41435.525917129475,102464579.59831634,87436542.926676,49863838.663824335,34601609.120229706,24176932.728885867
Karnataka,High,Regular_Loss,Downside,2060,57564.49017767927,142349376.65914714,121471609.32720606,44464063.05775409,23122703.853024237,12173805.08615037
Karnataka,High,Regular_Loss,Downside,2075,37786.023100888204,93439841.44109063,79735424.07780463,18733861.184451178,7300887.458873238,2896317.723211224
Karnataka,High,Regular_Loss,Reference,2045,41435.525917129475,126371868.86580211,108603746.86381021,61935199.29585034,42978190.49325025,30029841.00404332
Karnataka,High,Regular_Loss,Reference,2060,57564.49017767927,175562685.47452277,150878242.31082112,55228211.080010034,28720397.58212522,15120918.573534712
Karnataka,High,Regular_Loss,Reference,2075,37786.023100888204,115241456.469401,99038291.34560287,23269075.48899866,9068333.524228677,3597477.053874149
Karnataka,High,Regular_Loss,Upside,2045,41435.525917129475,156597663.65874755,135288166.4495076,77152950.91916,53538121.446590886,37408305.38104629
Karnataka,High,Regular_Loss,Upside,2060,57564.49017767927,217554006.42338443,187949691.87345198,68798026.11847752,35777125.93525039,18836194.955696255
Karnataka,High,Regular_Loss,Upside,2075,37786.023100888204,142805064.14686006,123372436.32340617,28986389.96156788,11296463.065716892,4481393.032167941
Karnataka,Medium,Early_Loss,Downside,2045,38182.99094449061,94421490.4562406,80573098.87809724,45949712.42711441,31885511.24812326,22279133.25630019
Karnataka,Medium,Early_Loss,Downside,2060,46725.15878440376,115545142.61708167,98598636.34841253,36091527.956915535,18768723.664927617,9881490.722926967
Karnataka,Medium,Early_Loss,Downside,2075,26587.447231736533,65747243.28685515,56104379.50848901,13181740.35829044,5137136.542243749,2037941.2362771675
Karnataka,Medium,Early_Loss,Reference,2045,38182.99094449061,116452146.26192334,100078755.88045377,57073516.05934451,39604562.077875346,27672609.958302993
Karnataka,Medium,Early_Loss,Reference,2060,46725.15878440376,142504421.21685314,122468032.06846498,44828798.520179495,23312377.704273596,12273665.920321248
Karnataka,Medium,Early_Loss,Reference,2075,26587.447231736533,81087552.78659213,69686490.6381394,16372861.336669834,6380767.788435239,2531299.234160835
Karnataka,Medium,Early_Loss,Upside,2045,38182.99094449061,144305328.36409518,124668547.58328962,71096730.6696876,49335577.65065378,34471892.27113791
Karnataka,Medium,Early_Loss,Upside,2060,46725.15878440376,176588821.73610258,152558967.67538875,55843432.02757809,29040331.722114086,15289359.768188518
Karnataka,Medium,Early_Loss,Upside,2075,26587.447231736533,100482183.5124571,86808768.73020895,20395745.57724779,7948550.575515544,3153250.619926609
Karnataka,Medium,Fixed_25,Downside,2045,66687.48793487056,164909344.4446785,140722804.2224267,80252248.90184003,55688792.15742032,38911028.01215389
Karnataka,Medium,Fixed_25,Downside,2060,51329.07522106648,126930019.52517006,108313742.60651061,39647693.053150125,20618040.769976877,10855132.3057823
Karnataka,Medium,Fixed_25,Downside,2075,40875.47860749712,101079656.61576712,86254740.60739146,20265576.507913977,7897821.592500487,3133126.0455629244
Karnataka,Medium,Fixed_25,Reference,2045,66687.48793487056,203386400.7699567,174789891.00191492,99680232.46637142,69170295.21269682,48330861.388085775
Karnataka,Medium,Fixed_25,Reference,2060,51329.07522106648,156545645.77779287,134535034.0963734,49245863.06767945,25609389.45731272,13483012.956024323
Karnataka,Medium,Fixed_25,Reference,2075,40875.47860749712,124663812.2258779,107135846.19401503,25171598.366604574,9809777.334480725,3891613.466809583
Karnataka,Medium,Fixed_25,Upside,2045,66687.48793487056,252032635.63633114,217736538.10684675,124172105.20873684,86165741.81212917,60205967.187475264
Karnataka,Medium,Fixed_25,Upside,2060,51329.07522106648,193988445.40935832,167590885.3213371,61345788.81522887,31901729.393516026,16795848.7042156
Karnataka,Medium,Fixed_25,Upside,2075,40875.47860749712,154481071.7177596,133459596.11117822,31356371.10100603,12220082.890179526,4847800.059008103
Karnataka,Medium,Regular_Loss,Downside,2045,41158.21085979266,101778816.11064808,86851357.40342385,49530115.536821015,34370031.33752428,24015124.05534934
Karnataka,Medium,Regular_Loss,Downside,2060,53926.43874103379,133352956.25028184,113794654.98503354,41653953.07524474,21661358.74752652,11404425.752703506
Karnataka,Medium,Regular_Loss,Downside,2075,33119.781939574175,81900843.72558811,69888801.244455,16420394.272735491,6399292.1392558385,2538647.9853770277
Karnataka,Medium,Regular_Loss,Reference,2045,41158.21085979266,125526101.34422246,107876895.84353441,61520686.31541306,42690550.86283492,29828860.640079632
Karnataka,Medium,Regular_Loss,Reference,2060,53926.43874103379,164467197.99360374,141342801.1994141,51737811.494383216,26905280.600073062,14165282.913945775
Karnataka,Medium,Regular_Loss,Reference,2075,33119.781939574175,101010151.25287881,86807934.35912761,20395549.541518442,7948474.177234176,3153220.312145864
Karnataka,Medium,Regular_Loss,Upside,2045,41158.21085979266,155549604.31558418,134382724.92787778,76636590.27127919,53179807.49038914,37157943.25526163
Karnataka,Medium,Regular_Loss,Upside,2060,53926.43874103379,203804685.2155772,176071350.82627594,64450019.96075511,33516026.705394723,17645755.39985221
Karnataka,Medium,Regular_Loss,Upside,2075,33119.781939574175,125169896.06931485,108137026.68511744,25406826.01551745,9901449.338186704,3927980.4496663334
Maharashtra,Conservative,Early_Loss,Downside,2045,155979.6511416627,385717063.47077835,329145610.2189317,187707142.2943409,130254094.76659787,91011503.99947223
Maharashtra,Conservative,Early_Loss,Downside,2060,182046.6155251889,450177221.4594605,384151675.66254896,140616761.6038643,73125115.24451081,38499429.19943277
Maharashtra,Conservative,Early_Loss,Downside,2075,59320.98863958824,146692965.22188306,125178142.54395601,29410641.16568353,11461800.593578508,4546983.690146859
Maharashtra,Conservative,Early_Loss,Reference,2045,155979.6511416627,475713523.20302117,408827308.7778419,233148501.5751273,161786848.63912338,113044157.6394687
Maharashtra,Conservative,Early_Loss,Reference,2060,182046.6155251889,555213684.76469,477149598.3773112,174658176.9002631,90827716.18797478,47819620.0721557
Maharashtra,Conservative,Early_Loss,Reference,2075,59320.98863958824,180919730.86922306,155482077.0661795,36530559.43598796,14236547.427456625,5647746.916214408
Maharashtra,Conservative,Early_Loss,Upside,2045,155979.6511416627,589495328.1380491,509277981.61880517,290434116.6801847,201538590.88746274,140819605.73654062
Maharashtra,Conservative,Early_Loss,Upside,2060,182046.6155251889,688010446.041946,594387359.0985297,217572461.26951295,113144486.63798396,59569111.62546463
Maharashtra,Conservative,Early_Loss,Upside,2075,59320.98863958824,224192357.19284856,193684709.13275522,45506279.00220661,17734529.9186346,7035423.2421065625
Maharashtra,Conservative,Fixed_25,Downside,2045,12036.70713996764,29765186.0220501,25399654.939688493,14485068.297948822,10051505.956140438,7023216.246423792
Maharashtra,Conservative,Fixed_25,Downside,2060,114944.59858659649,284242801.5714869,242554139.3780563,88785705.63080257,46171344.59836139,24308616.902188897
Maharashtra,Conservative,Fixed_25,Downside,2075,31.56199834225486,78048.6507614222,66601.59275940043,15648.06367870402,6098.30246646225,2419.2430871743973
Maharashtra,Conservative,Fixed_25,Reference,2045,12036.70713996764,36710072.88070236,31548567.717405327,17991707.33516603,12484839.541016566,8723441.868419323
Maharashtra,Conservative,Fixed_25,Reference,2060,114944.59858659649,350563035.4123893,301273214.5171192,110279523.60306132,57348802.38034152,30193404.133882128
Maharashtra,Conservative,Fixed_25,Reference,2075,31.56199834225486,96259.15509379886,82724.9371791177,19436.248161090924,7574.618977353861,3004.909103758173
Maharashtra,Conservative,Fixed_25,Upside,2045,12036.70713996764,45490437.84392442,39300189.94600783,22412349.177262746,15552419.67883966,10866830.008979969
Maharashtra,Conservative,Fixed_25,Upside,2060,114944.59858659649,434411177.1346518,375297372.04630613,137375688.92436582,71439656.05386445,37612056.69325823
Maharashtra,Conservative,Fixed_25,Upside,2075,31.56199834225486,119282.55021266954,103050.81909050523,24211.820055057648,9435.736266861022,3743.2285232724594
Maharashtra,Conservative,Regular_Loss,Downside,2045,79320.19217366801,196148352.5269468,167380122.1158865,95454544.80876365,66237998.05084993,46281998.54541448
Maharashtra,Conservative,Regular_Loss,Downside,2060,354512.1680194718,876661740.2480251,748085554.8704214,273832901.9314594,142401675.89612955,74972644.0869459
Maharashtra,Conservative,Regular_Loss,Downside,2075,7067.724966494212,17477549.792820964,14914193.165129796,3504094.0418276004,1365601.8902245876,541744.6823812074
Maharashtra,Conservative,Regular_Loss,Reference,2045,79320.19217366801,241914171.52104092,207900584.85673985,118562798.50982553,82273321.11143357,57486244.15071566
Maharashtra,Conservative,Regular_Loss,Reference,2060,354512.1680194718,1081206626.8420982,929186945.3456314,340124142.25121015,176875194.79097882,93122506.76421785
Maharashtra,Conservative,Regular_Loss,Reference,2075,7067.724966494212,21555454.95987366,18524717.526195325,4352387.795395397,1696195.6298645488,672893.7396287861
Maharashtra,Conservative,Regular_Loss,Upside,2045,79320.19217366801,299775530.78973436,258982675.47177163,147694201.00791872,102488238.96320319,71610867.87338674
Maharashtra,Conservative,Regular_Loss,Upside,2060,354512.1680194718,1339811092.5749443,1157492275.8628936,423694144.0711113,220334210.23381716,116003117.37965487
Maharashtra,Conservative,Regular_Loss,Upside,2075,7067.724966494212,26711117.87863289,23076322.322992988,5421788.672306582,2112958.3769499757,838226.6991569706
Maharashtra,High,Early_Loss,Downside,2045,383150.09774825134,947479555.7644548,808516827.7127048,461085849.28685975,319957563.5452981,223561640.2420519
Maharashtra,High,Early_Loss,Downside,2060,584931.5210277409,1446458348.7073383,1234312559.4639754,451813817.0800704,234957319.92546844,123701995.86164849
Maharashtra,High,Early_Loss,Downside,2075,238628.33349065148,590096332.3180217,503549455.7618482,118309091.7600615,46106958.720214345,18290982.08361298
Maharashtra,High,Early_Loss,Reference,2045,383150.09774825134,1168547830.318347,1004247811.6464064,572708494.4383991,397414960.32814425,277682888.3281311
Maharashtra,High,Early_Loss,Reference,2060,584931.5210277409,1783949589.9877968,1533122928.6050568,561191828.6943783,291837307.86775875,153648575.2458523
Maharashtra,High,Early_Loss,Reference,2075,238628.33349065148,727779068.8081753,625451965.4651694,146950122.03275222,57268829.55230155,22718981.350452505
Maharashtra,High,Early_Loss,Upside,2045,383150.09774825134,1448042683.4209123,1250995928.0589614,713425497.3706412,495061568.8224897,345910798.6709311
Maharashtra,High,Early_Loss,Upside,2060,584931.5210277409,2210637069.6609106,1909817993.782251,699079136.0607109,363543021.51748395,191400707.82877663
Maharashtra,High,Early_Loss,Upside,2075,238628.33349065148,901850252.417534,779128271.8462083,183056415.11865005,71340033.54926634,28301135.267069586
Maharashtra,High,Fixed_25,Downside,2045,12036.70713996764,29765186.0220501,25399654.939688493,14485068.297948822,10051505.956140438,7023216.246423792
Maharashtra,High,Fixed_25,Downside,2060,1229618.6194168592,3040684343.111603,2594720323.210284,949784140.5696951,493917467.19516945,260041170.46599793
Maharashtra,High,Fixed_25,Downside,2075,839.4411117876423,2075826.9314329184,1771374.374541101,416184.9268647008,162193.9696895211,64343.58448284367
Maharashtra,High,Fixed_25,Reference,2045,12036.70713996764,36710072.88070236,31548567.717405327,17991707.33516603,12484839.541016566,8723441.868419323
Maharashtra,High,Fixed_25,Reference,2060,1229618.6194168592,3750144338.4276676,3222867004.2527533,1179714029.4555569,613488202.797106,322993619.2141236
Maharashtra,High,Fixed_25,Reference,2075,839.4411117876423,2560164.0078504905,2200200.142119404,516937.6662530136,201458.9351018719,79920.2956519566
Maharashtra,High,Fixed_25,Upside,2045,12036.70713996764,45490437.84392442,39300189.94600783,22412349.177262746,15552419.67883966,10866830.008979969
Maharashtra,High,Fixed_25,Upside,2060,1229618.6194168592,4647108941.662361,4014739641.1906385,1469574969.4524238,764224959.9261411,402354575.9720962
Maharashtra,High,Fixed_25,Upside,2075,839.4411117876423,3172507.503535823,2740799.02070551,643951.5307308625,250958.28396215965,99557.06477065122
Maharashtra,High,Regular_Loss,Downside,2045,128159.98250555317,316922699.49759144,270441018.0346314,154228733.66194195,107022694.20645599,74779195.07451022
Maharashtra,High,Regular_Loss,Downside,2060,1089091.7974756302,2693180084.0539684,2298183010.673506,841238169.7322184,437470166.48731655,230322395.32513818
Maharashtra,High,Regular_Loss,Downside,2075,77507.46064761399,191665707.0281732,163554926.84240657,38427277.849665575,14975729.14462053,5940985.939573623
Maharashtra,High,Regular_Loss,Reference,2045,128159.98250555317,390867887.9912539,335911129.15860116,191565423.20976588,132931440.34786439,92882226.36343351
Maharashtra,High,Regular_Loss,Reference,2060,1089091.7974756302,3321559525.7236614,2854542020.802459,1044890547.8157847,543375774.3773096,286080330.7369355
Maharashtra,High,Regular_Loss,Reference,2075,77507.46064761399,236385624.08188075,203149361.56633556,47730001.85689107,18601150.533676334,7379218.247958217
Maharashtra,High,Regular_Loss,Upside,2045,128159.98250555317,484356198.95483994,418445975.080758,238633892.56424704,165593281.51639903,115703799.02467555
Maharashtra,High,Regular_Loss,Upside,2060,1089091.7974756302,4116014632.846362,3555915584.8620596,1301624763.7541182,676885598.6227844,356371529.71529496
Maharashtra,High,Regular_Loss,Upside,2075,77507.46064761399,292924657.88448036,253064055.66432565,59457473.81946118,23171535.257508907,9192324.716465957
Maharashtra,Medium,Early_Loss,Downside,2045,276226.1034674232,683070648.6621401,582887631.2949907,332412671.3290342,230668428.828429,161173287.26201454
Maharashtra,Medium,Early_Loss,Downside,2060,382238.3931802025,945225030.8558096,806592964.2202979,295249240.72113657,153538842.07922268,80836218.31195195
Maharashtra,Medium,Early_Loss,Downside,2075,144121.59439975445,356393656.27322876,304122940.3145008,71453773.6865807,27846686.545884456,11046992.879958738
Maharashtra,Medium,Early_Loss,Reference,2045,276226.1034674232,842446382.7130048,723996839.7686245,412885281.1760384,286510134.26918757,200191159.26953804
Maharashtra,Medium,Early_Loss,Reference,2060,382238.3931802025,1165767274.0790405,1001858206.8343189,366725086.87700784,190708518.2098055,100405572.96897097
Maharashtra,Medium,Early_Loss,Reference,2075,144121.59439975445,439548306.0753637,377746989.07173896,88751765.45382208,34587992.56463325,13721320.379140042
Maharashtra,Medium,Early_Loss,Upside,2045,276226.1034674232,1043943849.80343,901886056.3840659,514333015.7323442,356906937.8710083,249379010.01647776
Maharashtra,Medium,Early_Loss,Upside,2060,382238.3931802025,1444597069.9734328,1248019186.8055344,456831058.11112106,237566442.22653973,125075665.07183543
Maharashtra,Medium,Early_Loss,Upside,2075,144121.59439975445,544680065.384306,470561090.28561735,110558465.65276676,43086414.88314729,17092709.31221158
Maharashtra,Medium,Fixed_25,Downside,2045,12036.70713996764,29765186.0220501,25399654.939688493,14485068.297948822,10051505.956140438,7023216.246423792
Maharashtra,Medium,Fixed_25,Downside,2060,562052.1062008445,1389880579.5152192,1186032806.9479792,434141259.91075313,225767037.30957288,118863430.70232713
Maharashtra,Medium,Fixed_25,Downside,2075,289.7175132101786,716433.1219717544,611356.9749561059,143638.49989432484,55978.23706306935,22206.993469381483
Maharashtra,Medium,Fixed_25,Reference,2045,12036.70713996764,36710072.88070236,31548567.717405327,17991707.33516603,12484839.541016566,8723441.868419323
Maharashtra,Medium,Fixed_25,Reference,2060,562052.1062008445,1714170955.6822152,1473155301.2791262,539240984.5620542,280422182.184432,147638658.93217027
Maharashtra,Medium,Fixed_25,Reference,2075,289.7175132101786,883593.0708529392,759358.2263109016,178411.4371436497,69529.8108135193,27583.006105096007
Maharashtra,Medium,Fixed_25,Upside,2045,12036.70713996764,45490437.84392442,39300189.94600783,22412349.177262746,15552419.67883966,10866830.008979969
Maharashtra,Medium,Fixed_25,Upside,2060,562052.1062008445,2124168687.0720916,1835116055.9437141,671734872.714023,349323149.10898817,183914128.57094842
Maharashtra,Medium,Fixed_25,Upside,2075,289.7175132101786,1094932.05855463,945935.8915561072,222247.91410791595,86613.59198166578,34360.272356013
Maharashtra,Medium,Regular_Loss,Downside,2045,107880.64374216528,266774574.79227978,227647901.86046094,129824417.4640732,90088005.0097783,62946541.85685118
Maharashtra,Medium,Regular_Loss,Downside,2060,731773.8022850271,1809579904.0214334,1544176646.9690387,565237985.9247055,293941436.21199274,154756371.65676376
Maharashtra,Medium,Regular_Loss,Downside,2075,34340.438244777855,84919365.4500831,72464609.44445512,17025581.16193404,6635143.218012171,2632211.9066521376
Maharashtra,Medium,Regular_Loss,Reference,2045,107880.64374216528,329019078.73473626,282758378.5930785,161253152.2756287,111897092.04025109,78185047.9096199
Maharashtra,Medium,Regular_Loss,Reference,2060,731773.8022850271,2231795565.156888,1918000918.918629,702074454.0718579,365100680.59212625,192220795.22365496
Maharashtra,Medium,Regular_Loss,Reference,2075,34340.438244777855,104732961.9356713,90007310.8710413,21147243.98779742,8241421.6108522825,3269434.792746598
Maharashtra,Medium,Regular_Loss,Upside,2045,107880.64374216528,407714307.712958,352233359.27869844,200873762.97366607,139390701.06062683,97395459.00496092
Maharashtra,Medium,Regular_Loss,Upside,2060,731773.8022850271,2765599451.873742,2389262203.7650785,874577243.8360636,454807528.037833,239450292.372373
Maharashtra,Medium,Regular_Loss,Upside,2075,34340.438244777855,129783133.65455794,112122504.11639985,26343215.102487788,10266375.248247448,4072749.340697977
Rajasthan,Conservative,Early_Loss,Downside,2045,313084.5077506428,774216611.3584553,660665609.9011755,376768365.7218182,261447816.07101092,182679546.47136343
Rajasthan,Conservative,Early_Loss,Downside,2060,424568.7538390374,1049902418.5116894,895917772.218398,327946131.1093315,170542248.0068144,89788292.03477144
Rajasthan,Conservative,Early_Loss,Downside,2075,169155.58340816727,418299402.67418087,356949238.668666,83865327.9198617,32683669.149454497,12965860.76013099
Rajasthan,Conservative,Early_Loss,Reference,2045,313084.5077506428,954858746.9725397,820603814.5801579,467978889.0036274,324740794.6867636,226903792.83189526
Rajasthan,Conservative,Early_Loss,Reference,2060,424568.7538390374,1294868248.8541417,1112807342.1931968,407337452.00598073,211828218.6390798,111524822.60941663
Rajasthan,Conservative,Early_Loss,Reference,2075,169155.58340816727,515898054.4165872,443361819.46386695,104167989.02601981,40595943.20723014,16104720.208866656
Rajasthan,Conservative,Early_Loss,Upside,2045,313084.5077506428,1183243155.63306,1022229790.9780085,582963365.9856325,404531040.1640308,282655055.45734775
Rajasthan,Conservative,Early_Loss,Upside,2060,424568.7538390374,1604576590.790021,1386229014.0473475,507422060.4672979,263875346.19669837,138926963.3887954
Rajasthan,Conservative,Early_Loss,Upside,2075,169155.58340816727,639291249.9657855,552297773.8898962,129762523.34769793,50570545.49583542,20061720.99174536
Rajasthan,Conservative,Fixed_25,Downside,2045,116406.23286306637,287857229.97199774,245638455.199539,140084178.647964,97207477.87157077,67921079.77058223
Rajasthan,Conservative,Fixed_25,Downside,2060,722354.8813891164,1786288157.4221628,1524301000.093327,557962606.7567655,290158011.43364465,152764447.3514366
Rajasthan,Conservative,Fixed_25,Downside,2075,5427.312912319111,13421027.574779654,11452623.514024604,2690797.240887086,1048647.0267361896,416006.27129753353
Rajasthan,Conservative,Fixed_25,Reference,2045,116406.23286306637,355020791.1914575,305104201.4650508,173996662.8171288,120740092.94816989,84363854.14170446
Rajasthan,Conservative,Fixed_25,Reference,2060,722354.8813891164,2203069330.6040564,1893313646.872038,693037804.0506444,360401339.868528,189746652.99677122
Rajasthan,Conservative,Fixed_25,Reference,2075,5427.312912319111,16552454.939777426,14225148.701117948,3342202.8436806304,1302510.2826474924,516715.76059042674
Rajasthan,Conservative,Fixed_25,Upside,2045,116406.23286306637,439935144.97993755,380069649.3833633,216748410.25863945,150406466.2924093,105092425.17900792
Rajasthan,Conservative,Fixed_25,Upside,2060,722354.8813891164,2730002437.624759,2358509160.096966,863320249.0497882,448953538.57267785,236368242.48849428
Rajasthan,Conservative,Fixed_25,Upside,2075,5427.312912319111,20511493.5361005,17720330.474962063,4163396.82267956,1622542.8036288922,643675.101868295
Rajasthan,Conservative,Regular_Loss,Downside,2045,157378.24935088502,389175612.00764346,332096908.4020997,189390226.4091571,131422023.67495903,91827562.54031797
Rajasthan,Conservative,Regular_Loss,Downside,2060,748169.3653393195,1850123964.6662931,1578774285.6154213,577902275.0943526,300527262.7838571,158223724.32999283
Rajasthan,Conservative,Regular_Loss,Downside,2075,73620.4519840637,182053648.29861224,155352627.18904614,36500145.14953236,14224694.490127373,5643044.765598856
Rajasthan,Conservative,Regular_Loss,Reference,2045,157378.24935088502,479979028.84292245,412493076.31708694,235239037.58029944,163237517.33293197,114057772.91095057
Rajasthan,Conservative,Regular_Loss,Reference,2060,748169.3653393195,2281799466.360456,1960974177.740038,717804596.2887552,373280846.6641029,196527547.0622622
Rajasthan,Conservative,Regular_Loss,Reference,2075,73620.4519840637,224530856.02384216,192961396.15235874,45336336.40612237,17668300.551593624,7009149.547211469
Rajasthan,Conservative,Regular_Loss,Upside,2045,157378.24935088502,594781063.1954381,513844444.409785,293038306.6018371,203345695.2773065,142082270.7506305
Rajasthan,Conservative,Regular_Loss,Upside,2060,748169.3653393195,2827563353.908119,2442794181.806307,894172351.3711903,464997596.9911443,244815232.13203776
Rajasthan,Conservative,Regular_Loss,Upside,2075,73620.4519840637,278234450.3425108,240372862.21557355,56475674.21052024,22009479.920627333,8731328.503810775
Rajasthan,High,Early_Loss,Downside,2045,562988.5812265159,1392196358.4919758,1188008940.6392865,677504898.5742221,470135479.05034375,328494371.7781421
Rajasthan,High,Early_Loss,Downside,2060,1055574.9697531515,2610297398.579636,2227456370.162566,815349043.697258,424007011.00504637,223234217.76046044
Rajasthan,High,Early_Loss,Downside,2075,548043.6940571432,1355239627.5935512,1156472493.6026871,271713550.27406985,105891147.16235659,42007825.48493552
Rajasthan,High,Early_Loss,Reference,2045,562988.5812265159,1717027057.940382,1475609830.1979988,841519667.1882353,583948917.1169217,408018414.3224561
Rajasthan,High,Early_Loss,Reference,2060,1055574.9697531515,3219338446.9755874,2766693417.627249,1012734014.6739843,526653371.1229775,277276201.29410577
Rajasthan,High,Early_Loss,Reference,2075,548043.6940571432,1671447491.1367798,1436438836.0540633,337491724.2345513,131525961.07537165,52177351.626206264
Rajasthan,High,Early_Loss,Upside,2045,562988.5812265159,2127707915.7375655,1838173673.4433017,1048284760.8182606,727427741.4755499,508270338.2282181
Rajasthan,High,Early_Loss,Upside,2060,1055574.9697531515,3989344178.003091,3446482192.443028,1261567228.5975971,656054427.1371002,345404186.8390109
Rajasthan,High,Early_Loss,Upside,2075,548043.6940571432,2071226566.398643,1789378193.2801461,420414929.3378572,163842469.78798997,64997557.041495845
Rajasthan,High,Fixed_25,Downside,2045,116406.23286306637,287857229.97199774,245638455.199539,140084178.647964,97207477.87157077,67921079.77058223
Rajasthan,High,Fixed_25,Downside,2060,2730236.985383956,6751515244.928789,5761299708.128833,2108894374.049311,1096691051.4928145,577393681.3558527
Rajasthan,High,Fixed_25,Downside,2075,59393.156921221744,146871427.84481922,125330430.82593924,29446421.342031606,11475744.704629824,4552515.425322872
Rajasthan,High,Fixed_25,Reference,2045,116406.23286306637,355020791.1914575,305104201.4650508,173996662.8171288,120740092.94816989,84363854.14170446
Rajasthan,High,Fixed_25,Reference,2060,2730236.985383956,8326795488.9615755,7156032411.218229,2619429166.5194483,1362185115.7131445,717172878.8879554
Rajasthan,High,Fixed_25,Reference,2075,59393.156921221744,181139832.8329606,155671232.28061545,36575001.5088877,14253867.219115451,5654617.809626526
Rajasthan,High,Fixed_25,Upside,2045,116406.23286306637,439935144.97993755,380069649.3833633,216748410.25863945,150406466.2924093,105092425.17900792
Rajasthan,High,Fixed_25,Upside,2060,2730236.985383956,10318409714.430117,8914301135.30981,3263034465.350168,1696880006.3660727,893385418.2189149
Rajasthan,High,Fixed_25,Upside,2075,59393.156921221744,224465103.44244784,193920340.61762002,45561640.68842322,17756105.25949046,7043982.344333128
Rajasthan,High,Regular_Loss,Downside,2045,194809.25223897715,481737535.38089514,411083174.8575765,234434990.47875893,162679571.44935638,113667923.4086718
Rajasthan,High,Regular_Loss,Downside,2060,1643671.761674143,4064583043.8932815,3468448230.497146,1269607784.79486,660235767.9093418,347605608.7783999
Rajasthan,High,Regular_Loss,Downside,2075,450957.6374138984,1115158640.1166687,951603146.0711415,223579437.21210122,87132507.98284842,34566130.29034626
