region,capacity_scenario,lifetime_scenario,price_scenario,material,full_period_material_tonnes,full_period_gross_benchmark_value_real_2026_usd,full_period_quality_adjusted_value_real_2026_usd,full_period_present_value_3pct_real_2026_usd,full_period_present_value_5pct_real_2026_usd,full_period_present_value_7pct_real_2026_usd
Karnataka,High,Fixed_25,Reference,Copper,63064.23304217209,841324166.9573574,774018233.6007688,328842099.55500674,197153645.9734612,123033497.40574248
Karnataka,High,Fixed_25,Reference,Glass,1471498.7709840157,910401574.6201007,637281102.2340704,270749249.26571196,162324719.70452076,101298547.54673098
Karnataka,High,Fixed_25,Reference,Polymers,189192.6991265163,239519849.02116087,143711909.41269654,61056088.82426607,36605503.178798445,22843620.558713067
Karnataka,High,Fixed_25,Reference,Silicon,73574.93854920079,210866509.63139495,158149882.2235462,67190070.02306917,40283063.805351995,25138597.877405126
Karnataka,High,Fixed_25,Reference,Silver,1156.1776057731552,2111442425.166786,2005870303.9084466,852195172.591394,510924196.0951295,318841634.6267461
Karnataka,High,Fixed_25,Upside,Aluminium,273278.34318274574,1014152655.8344542,811322124.6675633,344690679.507586,206655486.9037471,128963109.89489457
Karnataka,High,Fixed_25,Upside,Copper,63064.23304217209,1005460259.7330942,925023438.9544468,392996749.42834675,235616857.17967755,147036418.44121522
Karnataka,High,Fixed_25,Upside,Glass,1471498.7709840157,995692794.3906564,696984956.0734594,296114466.5122562,177532155.33345124,110788729.59617618
Karnataka,High,Fixed_25,Upside,Polymers,189192.6991265163,286248391.6027274,171749034.96163642,72967678.02302414,43746964.81966242,27300241.17014584
Karnataka,High,Fixed_25,Upside,Silicon,73574.93854920079,252004998.63180506,189003748.97385383,80298353.36978269,48141990.19511457,30042951.50887147
Karnataka,High,Fixed_25,Upside,Silver,1156.1776057731552,2754953455.5570097,2617205782.779159,1111921408.585986,666640190.0344396,416016014.74926037
Karnataka,High,Regular_Loss,Downside,Aluminium,244609.4567280953,633641211.3155174,506912969.052414,210493624.4288365,124816460.50013353,77543285.93738201
Karnataka,High,Regular_Loss,Downside,Copper,56448.33616802199,628210213.9570695,577953396.8405039,239992883.747538,142308644.14952812,88410453.56061992
Karnataka,High,Regular_Loss,Downside,Glass,1317127.843920513,744618909.8508579,521233236.89560044,216372721.24843895,128260919.27249469,79647920.23414941
Karnataka,High,Regular_Loss,Downside,Polymers,169345.00850406598,178847608.93618187,107308565.36170912,44559461.355799936,26422435.659583326,16415162.51384934
Karnataka,High,Regular_Loss,Downside,Silicon,65856.39219602566,157452383.20086586,118089287.4006494,49036113.94604316,29076957.53747431,18064306.770781033
Karnataka,High,Regular_Loss,Downside,Silver,1034.886163080403,1438007912.0810714,1366107516.4770179,567457598.4480418,336601248.65704197,209214471.07193857
Karnataka,High,Regular_Loss,Reference,Aluminium,244609.4567280953,759573515.5049179,607658812.4039344,252175190.1691469,149437927.83125526,92759686.99505572
Karnataka,High,Regular_Loss,Reference,Copper,56448.33616802199,753063140.7335393,692818089.4748561,287515839.3157793,170380643.7786162,105759330.4209013
Karnataka,High,Regular_Loss,Reference,Glass,1317127.843920513,814893825.7551824,570425678.0286276,236723636.51761362,140281403.91663146,87076014.15102154
Karnataka,High,Regular_Loss,Reference,Polymers,169345.00850406598,214392474.21623257,128635484.52973953,53383045.07665754,31634561.798991043,19636327.224864114
Karnataka,High,Regular_Loss,Reference,Silicon,65856.39219602566,188745078.5977315,141558808.94829863,58746156.29358395,34812718.32758717,21609084.80449786
Karnataka,High,Regular_Loss,Reference,Silver,1034.886163080403,1889936752.826848,1795439915.1855056,745098059.6463581,441541889.9454595,274075585.10042363
Karnataka,High,Regular_Loss,Upside,Aluminium,244609.4567280953,907310918.3162304,725848734.6529844,301059837.2352972,178305841.45598844,110593480.92856719
Karnataka,High,Regular_Loss,Upside,Copper,56448.33616802199,899534272.6172612,827571530.8078803,343251339.39194614,203294200.4593641,126092410.08484021
Karnataka,High,Regular_Loss,Upside,Glass,1317127.843920513,891010915.0766288,623707640.5536401,258763217.49791837,153297412.99407804,95117723.69746651
Karnataka,High,Regular_Loss,Upside,Polymers,169345.00850406598,256091910.38199034,153655146.2291942,63731451.341914654,37745619.48577032,23411568.654450808
Karnataka,High,Regular_Loss,Upside,Silicon,65856.39219602566,225456084.36115634,169092063.27086726,70134212.01380967,41537721.54670141,25763604.70402846
Karnataka,High,Regular_Loss,Upside,Silver,1034.886163080403,2464151225.477688,2340943664.2038035,970708306.1779827,574762150.6718832,356367399.1663724
Karnataka,Medium,Early_Loss,Downside,Aluminium,219692.48480392978,571819850.2364725,457455880.1891781,213017655.9497783,138869989.51349553,96039640.28181574
Karnataka,Medium,Early_Loss,Downside,Copper,50698.26572398379,566918729.4749379,521565231.1169429,242870641.2331824,158331680.30512768,109498947.00065607
Karnataka,Medium,Early_Loss,Downside,Glass,1182959.533559622,670315147.869517,469220603.5086618,217925278.66498706,141730299.02511182,97739272.14988619
Karnataka,Medium,Early_Loss,Downside,Polymers,152094.7971719514,161398297.8548956,96838978.71293736,45093774.37988039,29397431.62291821,20330661.56457055
Karnataka,Medium,Early_Loss,Downside,Silicon,59147.976677981096,142090502.59589693,106567876.94692267,49624106.563872546,32350835.555932887,22373175.23024678
Karnataka,Medium,Early_Loss,Downside,Silver,929.4682049397029,1301132526.5587258,1236075900.2307894,577193177.6046491,377237832.6884372,261675770.36338896
Karnataka,Medium,Early_Loss,Reference,Aluminium,219692.48480392978,682200088.437403,545760070.7499224,252851172.00336927,164074771.18520316,112844120.98133668
Karnataka,Medium,Early_Loss,Reference,Copper,50698.26572398379,676352888.4572368,622244657.3806578,288286555.43697387,187068741.8386243,128658462.13514572
Karnataka,Medium,Early_Loss,Reference,Glass,1182959.533559622,731885233.8180026,512319663.67260176,237358198.85465255,154021402.61975977,105929812.76396723
Karnataka,Medium,Early_Loss,Reference,Polymers,152094.7971719514,192553534.16766217,115532120.5005973,53526143.88309877,34733039.757983275,23888007.352911722
Karnataka,Medium,Early_Loss,Reference,Silicon,59147.976677981096,169518692.6388606,127139019.47914547,58903631.47763444,38222483.92244596,26287908.669901993
Karnataka,Medium,Early_Loss,Reference,Silver,929.4682049397029,1697419661.9566393,1612548678.8588073,747095372.5172137,484789140.2997039,333418745.6319398
Karnataka,Medium,Early_Loss,Upside,Aluminium,219692.48480392978,811474604.011802,649179683.2094415,299419383.26848173,193492204.89372787,132417827.70112221
Karnataka,Medium,Early_Loss,Upside,Copper,50698.26572398379,804519380.2161684,740157829.798875,341380986.8849787,220608830.13021868,150975291.60709032
Karnataka,Medium,Early_Loss,Upside,Glass,1182959.533559622,798517657.312625,558962360.1188375,258370007.6150058,167300134.12621278,114769587.39405544
Karnataka,Medium,Early_Loss,Upside,Polymers,152094.7971719514,229041751.14910445,137425050.68946266,63384183.12731372,40960425.52360289,28031571.465775948
Karnataka,Medium,Early_Loss,Upside,Silicon,59147.976677981096,201641888.2278406,151231416.17088047,69752055.60475795,45075502.08508905,30847754.67788562
Karnataka,Medium,Early_Loss,Upside,Silver,929.4682049397029,2199666396.049184,2089683076.2467246,961846676.057447,620393777.7782191,423602478.4573339
Karnataka,Medium,Fixed_25,Downside,Aluminium,256330.89553635125,663639467.9867959,530911574.38943684,229111248.3573077,138589612.09378928,87139596.80576026
Karnataka,Medium,Fixed_25,Downside,Copper,59153.28358531182,657951352.7991564,605315244.5752238,261219641.8844883,158012009.88434613,99351622.56224233
Karnataka,Medium,Fixed_25,Downside,Glass,1380243.283657276,780091400.4941124,546063980.3458786,235650165.21608874,142545009.1223922,89626592.02186571
Karnataka,Medium,Fixed_25,Downside,Polymers,177459.85075593548,187314729.4171452,112388837.6502871,48500632.00279023,29338078.439028006,18446608.570507977
Karnataka,Medium,Fixed_25,Downside,Silicon,69012.1641828638,164906596.91111037,123679947.68333277,53373233.090807274,32285519.47266471,20299841.43117896
Karnataka,Medium,Fixed_25,Downside,Silver,1084.4768657307168,1505638081.9249277,1430356177.8286812,617260397.5997186,373381401.73192674,234767269.42327425
Karnataka,Medium,Fixed_25,Reference,Aluminium,256330.89553635125,795971513.3642547,636777210.6914039,274796837.56145775,166224868.46586,104515539.06798685
Karnataka,Medium,Fixed_25,Reference,Copper,59153.28358531182,789149167.9907488,726017234.5514888,313307757.7528914,189520160.72659647,119162685.73652056
Karnataka,Medium,Fixed_25,Reference,Glass,1380243.283657276,853942717.1659201,597759902.016144,257959185.6258946,156039756.7917238,98111548.81722225
Karnataka,Medium,Fixed_25,Reference,Polymers,177459.85075593548,224665945.65552187,134799567.3933131,58171828.70617311,35188194.5254904,22124927.236240573
Karnataka,Medium,Fixed_25,Reference,Silicon,69012.1641828638,197789552.6697295,148342164.5022971,64016043.59865808,38723365.6737838,24347701.25117303
Karnataka,Medium,Fixed_25,Reference,Silver,1084.4768657307168,1980500618.5745187,1881475587.6457927,811937884.6375048,491141998.8453592,308810415.92638755
Karnataka,Medium,Fixed_25,Upside,Aluminium,256330.89553635125,951259640.4566753,761007712.3653402,328407658.45061046,198654105.0237704,124905744.04570588
Karnataka,Medium,Fixed_25,Upside,Copper,59153.28358531182,943106306.2002234,867657801.7042058,374431772.98219985,226494135.68846145,142410440.1807916
Karnataka,Medium,Fixed_25,Upside,Glass,1380243.283657276,933944573.4804335,653761201.4363034,282126162.2726922,170658383.95635778,107303156.0216487
Karnataka,Medium,Fixed_25,Upside,Polymers,177459.85075593548,268496602.0754183,161097961.24525094,69520720.18991753,42053149.78064988,26441336.121340483
Karnataka,Medium,Fixed_25,Upside,Silicon,69012.1641828638,236376824.5467249,177282618.4100437,76505097.97735813,46278006.54878332,29097756.828313034
Karnataka,Medium,Fixed_25,Upside,Silver,1084.4768657307168,2584104097.6732635,2454898892.789601,1059394778.8100594,640828909.5457187,402927549.5879061
Karnataka,Medium,Regular_Loss,Downside,Aluminium,231485.80716187065,599664101.3151362,479731281.05210906,201602786.1943043,120400159.16046575,75269653.78698356
Karnataka,Medium,Regular_Loss,Downside,Copper,53419.80165273938,594524324.905333,546962378.9129064,229856054.60305423,137273428.01468834,85818187.2255428
Karnataka,Medium,Regular_Loss,Downside,Glass,1246462.038563919,704679702.9981564,493275792.0987094,207228150.24063623,123718588.20026214,77309409.3152619
Karnataka,Medium,Regular_Loss,Downside,Polymers,160259.40495821813,169257442.1768043,101554465.30608258,42677357.02220173,25487547.444253918,15933856.611032149
Karnataka,Medium,Regular_Loss,Downside,Silicon,62323.101928195945,149009471.2685261,111757103.45139457,46964924.57901437,28048146.064919583,17534646.618361462
Karnataka,Medium,Regular_Loss,Downside,Silver,979.3630303002219,1360921982.5338001,1292875883.4071102,543504293.5231173,324703028.67991304,203088930.62416276
Karnataka,Medium,Regular_Loss,Reference,Aluminium,231485.80716187065,718821302.6893989,575057042.1515192,241511521.76877886,144141030.500429,90032711.00047281
Karnataka,Medium,Regular_Loss,Reference,Copper,53419.80165273938,712660218.8987828,655647401.3868803,275357729.83538014,164341422.07397303,102650187.16477612
Karnataka,Medium,Regular_Loss,Reference,Glass,1246462.038563919,771173598.639111,539821519.0473777,226713364.0532214,135309063.8637794,84516128.407698
Karnataka,Medium,Regular_Loss,Reference,Polymers,160259.40495821813,202890009.27115375,121734005.56269224,51125649.769381106,30513259.942181654,19059052.821525156
Karnataka,Medium,Regular_Loss,Reference,Silicon,62323.101928195945,178618633.35722888,133963975.01792166,56261972.460547954,33578765.22435339,20973814.70564648
Karnataka,Medium,Regular_Loss,Reference,Silver,979.3630303002219,1788538924.7208045,1699111978.4847643,713590286.7028859,425891230.89094526,266018232.1114042
Karnataka,Medium,Regular_Loss,Upside,Aluminium,231485.80716187065,858608310.593093,686886648.4744744,288315804.8440216,171975592.52443728,107334521.80121958
Karnataka,Medium,Regular_Loss,Upside,Copper,53419.80165273938,851249099.4441031,783149171.488575,328721316.9627477,196076809.90872365,122376729.85409795
Karnataka,Medium,Regular_Loss,Upside,Glass,1246462.038563919,843194775.9499761,590236343.1649833,247815146.70640185,147859252.61006102,92318027.28159636
Karnataka,Medium,Regular_Loss,Upside,Polymers,160259.40495821813,242345416.64911556,145407249.98946932,61033663.12910305,36405567.104595184,22721678.574933115
Karnataka,Medium,Regular_Loss,Upside,Silicon,62323.101928195945,213354059.56042653,160015544.67031989,67165391.33733389,40063041.21490208,25004405.02970226
Karnataka,Medium,Regular_Loss,Upside,Silver,979.3630303002219,2331850295.185527,2215257780.4262505,929597992.3107098,554341751.0604384,345854522.19411737
Maharashtra,Conservative,Early_Loss,Downside,Aluminium,779581.722691671,2022801029.616317,1618240823.6930537,739411694.1092366,468029097.3074049,310676157.54142296
Maharashtra,Conservative,Early_Loss,Downside,Copper,179903.4744673087,2005463415.12356,1845026341.913675,843035247.3973457,533620213.1791191,354215322.0188278
Maharashtra,Conservative,Early_Loss,Downside,Glass,4197747.737570536,2375046973.3037906,1662532881.3126533,758831185.9119289,479823213.66017145,318086113.7770635
Maharashtra,Conservative,Early_Loss,Downside,Polymers,539710.4234019261,570943178.9473405,342565907.3684043,156526293.36916593,99077226.35993622,65767133.202724
Maharashtra,Conservative,Early_Loss,Downside,Silicon,209887.3868785268,502642247.9576726,376981685.96825445,172251659.32584038,109030989.45587616,72374408.0271205
Maharashtra,Conservative,Early_Loss,Downside,Silver,3298.2303652339924,4594796640.300436,4365056808.285415,1996781848.0817978,1265305808.7275183,841079152.2758341
Maharashtra,Conservative,Early_Loss,Reference,Aluminium,779581.722691671,2420796144.3883114,1936636915.5106492,883043437.7759988,557819376.2950778,369332680.6114437
Maharashtra,Conservative,Early_Loss,Reference,Copper,179903.4744673087,2400047276.999748,2208043494.8397684,1006796009.5287766,635993993.1224297,421092160.49968857
Maharashtra,Conservative,Early_Loss,Reference,Glass,4197747.737570536,2597104547.7575154,1817973183.4302607,828936635.8884768,523640058.27847636,346702525.2583159
Maharashtra,Conservative,Early_Loss,Reference,Polymers,539710.4234019261,683278793.1310724,409967275.87864345,186931742.22184137,118084958.67265701,78184150.96322067
Maharashtra,Conservative,Early_Loss,Reference,Silicon,209887.3868785268,601539349.6677266,451154512.250795,205711782.25271487,129948327.75357403,86038897.66068971
Maharashtra,Conservative,Early_Loss,Reference,Silver,3298.2303652339924,6023316388.723372,5722150569.287204,2609114527.2023892,1648180118.8761654,1091261450.037933
Maharashtra,Conservative,Early_Loss,Upside,Aluminium,779581.722691671,2887382353.8143396,2309905883.0514717,1051283360.1008161,662907189.204666,437911675.9455874
Maharashtra,Conservative,Early_Loss,Upside,Copper,179903.4744673087,2862634332.921193,2633623586.287498,1198613620.2984803,755809153.0130341,499282038.6939062
Maharashtra,Conservative,Early_Loss,Upside,Glass,4197747.737570536,2837539607.838562,1986277725.4869933,904811189.583793,571043252.1975529,377645173.3842521
Maharashtra,Conservative,Early_Loss,Upside,Polymers,539710.4234019261,814974501.0936179,488984700.6561707,222546504.1305564,140331030.7378632,92701659.9885094
Maharashtra,Conservative,Early_Loss,Upside,Silicon,209887.3868785268,717480531.0979304,538110398.3234478,244904570.27077806,154429344.6117221,102014903.76840508
Maharashtra,Conservative,Early_Loss,Upside,Silver,3298.2303652339924,7836500396.0721245,7444675376.268518,3385326125.622978,2132927932.7364395,1407521459.0021718
Maharashtra,Conservative,Fixed_25,Downside,Aluminium,830000.1143061413,2148866343.772413,1719093075.0179305,758041840.3392467,447569606.66309536,268149240.86928666
Maharashtra,Conservative,Fixed_25,Downside,Copper,191538.48791680182,2130448211.826013,1960012354.8799322,864276282.7517921,510293463.1501954,305728545.29705715
Maharashtra,Conservative,Fixed_25,Downside,Glass,4469231.384725376,2525938007.685578,1768156605.3799045,779676625.2090209,460343403.09374094,275802315.9773888
Maharashtra,Conservative,Fixed_25,Downside,Polymers,574615.4637504055,606525586.7894647,363915352.07367885,160470114.8660954,94746150.37035121,56764596.87804765
Maharashtra,Conservative,Fixed_25,Downside,Silicon,223461.5692362688,533967994.7657654,400475996.0743241,176591695.63736808,104264793.24810672,62467434.657417454
Maharashtra,Conservative,Fixed_25,Downside,Silver,3511.5389451413666,4875260071.504519,4631497067.929294,2042279508.8406298,1205820296.2237937,722434660.985772
Maharashtra,Conservative,Fixed_25,Reference,Aluminium,830000.1143061413,2577357854.9491453,2061886283.9593165,909198050.9818926,536816561.30577874,321619143.16170365
Maharashtra,Conservative,Fixed_25,Reference,Copper,191538.48791680182,2555267082.676074,2350845716.061988,1036616015.0686878,612047775.5123948,366691893.14037675
Maharashtra,Conservative,Fixed_25,Reference,Glass,4469231.384725376,2765068765.4157434,1935548135.7910202,853488675.0706733,503924150.7062896,301912543.7829546
Maharashtra,Conservative,Fixed_25,Reference,Polymers,574615.4637504055,727468923.2626508,436481353.9575905,192468420.49219877,113638866.18212134,68083657.25986391
Maharashtra,Conservative,Fixed_25,Reference,Silicon,223461.5692362688,640443092.0468388,480332319.03512913,211804701.2038657,125055559.94743499,74923660.9617024
Maharashtra,Conservative,Fixed_25,Reference,Silver,3511.5389451413666,6412866214.822389,6092222904.081269,2686393150.5968676,1586123432.4704113,950283012.9885981
Maharashtra,Conservative,Fixed_25,Upside,Aluminium,830000.1143061413,3080181219.1300635,2464144975.304051,1086575834.1343489,641545483.1299194,384364647.9192271
Maharashtra,Conservative,Fixed_25,Upside,Copper,191538.48791680182,3053780701.3513885,2809478245.2432775,1238852096.1234624,731453748.1566795,438230756.4661109
Maharashtra,Conservative,Fixed_25,Upside,Glass,4469231.384725376,3024114986.6947265,2116880490.6863084,933447994.3276833,551134422.1774433,330197302.77408975
Maharashtra,Conservative,Fixed_25,Upside,Polymers,574615.4637504055,869392704.0948685,521635622.45692116,230017579.02470097,135808964.4809185,81366272.83589184
Maharashtra,Conservative,Fixed_25,Upside,Silicon,223461.5692362688,765388779.9306718,574041584.9480039,253126224.408009,149452970.3580815,89540710.4293081
Maharashtra,Conservative,Fixed_25,Upside,Silver,3511.5389451413666,8367335868.584806,7948969075.155566,3505133744.1213512,2069531320.930589,1239903792.395981
Maharashtra,Conservative,Regular_Loss,Downside,Aluminium,828558.8326285235,2145300827.710269,1716240662.1682153,700770406.7323596,400353511.9228347,235421907.63682133
Maharashtra,Conservative,Regular_Loss,Downside,Copper,191205.88445273618,2126913256.131423,1956760195.6409092,798978644.6643292,456460351.7352553,268414697.4257105
Maharashtra,Conservative,Regular_Loss,Downside,Glass,4461470.637230511,2521646760.6754384,1765152732.472807,720709773.4832345,411724054.3566181,242089800.85379344
Maharashtra,Conservative,Regular_Loss,Downside,Polymers,573617.6533582085,605519206.5052435,363311523.9031461,148346307.12834546,84750960.47013775,49836537.44438319
Maharashtra,Conservative,Regular_Loss,Downside,Silicon,223073.53186152555,533082005.9896251,399811504.4922188,163249873.281366,93265439.66648152,54843349.862013824
Maharashtra,Conservative,Regular_Loss,Downside,Silver,3505.44121496683,4867374445.92508,4624005723.628826,1888149987.059848,1078767206.0291457,634404012.3602468
Maharashtra,Conservative,Regular_Loss,Reference,Aluminium,828558.8326285235,2572882315.0197225,2058305852.0157783,840368224.9944011,480058975.4136118,282249833.3043786
Maharashtra,Conservative,Regular_Loss,Reference,Copper,191205.88445273618,2550829903.0128403,2346763510.771813,958140153.9997272,547335997.4251927,321805240.49497044
Maharashtra,Conservative,Regular_Loss,Reference,Glass,4461470.637230511,2760267268.5481453,1932187087.9837015,788876265.3498577,450644277.6016339,264955513.27426922
Maharashtra,Conservative,Regular_Loss,Reference,Polymers,573617.6533582085,726205685.3280256,435723411.1968154,177897813.0472547,101623835.02821796,59749555.71188533
Maharashtra,Conservative,Regular_Loss,Reference,Silicon,223073.53186152555,639330973.0504509,479498229.78783816,195770262.16008353,111833442.38134424,65752276.4631019
Maharashtra,Conservative,Regular_Loss,Reference,Silver,3505.44121496683,6401730377.107277,6081643858.251912,2483022748.6367188,1418422688.039133,833959133.6861447
Maharashtra,Conservative,Regular_Loss,Upside,Aluminium,828558.8326285235,3074617716.143028,2459694172.9144225,1004169044.7220399,573579139.427195,337190323.70050377
Maharashtra,Conservative,Regular_Loss,Upside,Copper,191205.88445273618,3048264883.6624155,2804403692.9694223,1144896551.934891,653962380.5808046,384445269.42909
Maharashtra,Conservative,Regular_Loss,Upside,Glass,4461470.637230511,3018755571.7920823,2113128900.2544572,862716805.4434944,492803161.34041,289723102.3319288
Maharashtra,Conservative,Regular_Loss,Upside,Polymers,573617.6533582085,867822384.5058463,520693430.7035077,212572859.93528858,121421147.87158243,71379925.3504798
Maharashtra,Conservative,Regular_Loss,Upside,Silicon,223073.53186152555,764006314.9195416,573004736.1896561,233928926.97672403,133619686.17502788,78551087.61296974
Maharashtra,Conservative,Regular_Loss,Upside,Silver,3505.44121496683,8351951687.004388,7934354102.654169,3239079275.7088666,1850079327.2273655,1087541102.2644255
Maharashtra,High,Early_Loss,Downside,Aluminium,2268755.443113852,5879891663.158955,4703913330.527164,2015815208.8230875,1220412639.6723883,774494660.5641779
Maharashtra,High,Early_Loss,Downside,Copper,523558.9484108889,5829494568.525103,5363135003.043095,2298318091.01256,1391445225.724362,883034854.5720799
Maharashtra,High,Early_Loss,Downside,Glass,12216375.462920742,6907982831.227654,4835587981.859358,2071086789.782936,1253162850.0779543,794677144.4024305
Maharashtra,High,Early_Loss,Downside,Polymers,1570676.8452326667,1659621479.7590387,995772887.8554231,426728553.6163764,258349534.35369554,163953017.5383072
Maharashtra,High,Early_Loss,Downside,Silicon,610818.7731460371,1461083873.3250933,1095812904.99382,469599706.6050524,284304540.9216119,180424507.05611128
Maharashtra,High,Early_Loss,Downside,Silver,9598.580720866297,13347574268.120966,12680195554.714918,5437185292.226441,3293757293.71336,2091950418.7509193
Maharashtra,High,Early_Loss,Reference,Aluminium,2268755.443113852,7045052839.729289,5636042271.783432,2412649265.9704075,1459050409.701704,924577127.2254325
Maharashtra,High,Early_Loss,Reference,Copper,523558.9484108889,6984669041.012567,6425895517.731561,2750765760.163786,1663526466.9297435,1054150364.9430622
Maharashtra,High,Early_Loss,Reference,Glass,12216375.462920742,7558149335.154434,5290704534.608104,2264818785.301516,1369649879.5755024,867925427.7591932
Maharashtra,High,Early_Loss,Reference,Polymers,1570676.8452326667,1988492592.8330085,1193095555.699805,510734479.6015574,308866838.71628237,195724021.96431652
Maharashtra,High,Early_Loss,Reference,Silicon,610818.7731460371,1750612712.0242739,1312959534.0182054,562045262.1260241,339897050.7410403,215387375.67730597
Maharashtra,High,Early_Loss,Reference,Silver,9598.580720866297,17529184490.537083,16652725266.01023,7128616758.357463,4311033248.218295,2731833464.7710295
Maharashtra,High,Early_Loss,Upside,Aluminium,2268755.443113852,8411652615.125198,6729322092.100159,2877858501.237415,1738667380.1782038,1100317766.3406453
Maharashtra,High,Early_Loss,Upside,Copper,523558.9484108889,8339555563.486018,7672391118.407138,3281170926.689205,1982329866.659756,1254519867.2847085
Maharashtra,High,Early_Loss,Upside,Glass,12216375.462920742,8262286754.43415,5783600728.103905,2474580472.209349,1495743995.1035614,947188991.3990426
Maharashtra,High,Early_Loss,Upside,Polymers,1570676.8452326667,2374220506.102492,1424532303.661495,609214768.481992,368059042.8705977,232926612.96224672
Maharashtra,High,Early_Loss,Upside,Silicon,610818.7731460371,2090196671.6457217,1567647503.7342913,670419342.9619826,405035981.49363685,256327513.54603022
Maharashtra,High,Early_Loss,Upside,Silver,9598.580720866297,22840483711.70994,21698459526.124447,9275398627.934824,5601212149.990019,3542587062.999351
Maharashtra,High,Fixed_25,Downside,Aluminium,2489849.9495161455,6446209663.51486,5156967730.811889,2100650670.7048624,1178512044.0385568,671772177.4929427
Maharashtra,High,Fixed_25,Downside,Copper,574580.757580649,6390958604.983065,5879681916.58442,2395042669.708504,1343672544.7028406,765916509.5159429
Maharashtra,High,Fixed_25,Downside,Glass,13406884.343548477,7577356331.058417,5304149431.740891,2160603991.1270003,1212147198.6994145,690944795.3725247
Maharashtra,High,Fixed_25,Downside,Polymers,1723742.2727419469,1819466859.845498,1091680115.9072988,444687399.14236236,249479584.12600142,142207662.88823324
Maharashtra,High,Fixed_25,Downside,Silicon,670344.2171774238,1601807230.9811747,1201355423.2358809,489362782.0273502,274543473.8703755,156494512.0343166
Maharashtra,High,Fixed_25,Downside,Silver,10533.98055564523,14624896832.768776,13893651991.130337,5659471010.324323,3175089909.792699,1809855973.2390227
Maharashtra,High,Fixed_25,Reference,Aluminium,2489849.9495161455,7731606555.735011,6185285244.58801,2519527806.9927177,1413511493.005469,805725913.7663242
Maharashtra,High,Fixed_25,Reference,Copper,574580.757580649,7665338241.694042,7052111182.358519,2872622606.613525,1611605578.7302854,918642956.9047308
Maharashtra,High,Fixed_25,Reference,Glass,13406884.343548477,8294705274.510007,5806293692.157004,2365148547.6366916,1326901273.115943,756356595.6480732
Maharashtra,High,Fixed_25,Reference,Polymers,1723742.2727419469,2182274954.714032,1309364972.8284192,533359631.46243,299226691.16208935,170564371.3212562
Maharashtra,High,Fixed_25,Reference,Silicon,670344.2171774238,1921213229.8726685,1440909922.4045014,586943442.9150043,329288408.7256101,187700068.46493638
Maharashtra,High,Fixed_25,Reference,Silver,10533.98055564523,19237436653.339962,18275564820.672962,7444409098.913018,4176480128.833305,2380665657.6778817
Maharashtra,High,Fixed_25,Upside,Aluminium,2489849.9495161455,9239985538.270452,7391988430.616363,3011068958.574265,1689277080.9530637,962917051.8885548
Maharashtra,High,Fixed_25,Upside,Copper,574580.757580649,9160788768.624962,8427925667.134966,3433049929.6202765,1926017850.690823,1097863371.0140698
Maharashtra,High,Fixed_25,Upside,Glass,13406884.343548477,9071796999.988884,6350257899.992218,2586728134.261055,1451212380.7130356,827216069.5579777
Maharashtra,High,Fixed_25,Upside,Polymers,1723742.2727419469,2608020581.069331,1564812348.6415985,637414131.9638848,357603594.9412564,203840212.63776976
Maharashtra,High,Fixed_25,Upside,Silicon,670344.2171774238,2296027653.759694,1722020740.3197706,701451746.8293153,393530130.2014428,224318956.95234445
Maharashtra,High,Fixed_25,Upside,Silver,10533.98055564523,25100491470.891796,23845466897.347206,9713265361.71614,5449359274.897407,3106228709.801313
Maharashtra,High,Regular_Loss,Downside,Aluminium,2470676.933570032,6396738738.382218,5117390990.705775,1934969915.701768,1051512021.3129193,588719068.8569072
Maharashtra,High,Regular_Loss,Downside,Copper,570156.2154392381,6341911699.719897,5834558763.742305,2206142876.27032,1198874326.83457,671224068.8311261
Maharashtra,High,Regular_Loss,Downside,Glass,13303645.026915558,7519103264.903779,5263372285.432645,1990133112.391345,1081466280.1948802,605469681.8198984
Maharashtra,High,Regular_Loss,Downside,Polymers,1710468.6463177144,1805503505.6415238,1083302103.3849142,409614388.16641206,222594909.49424335,124626124.27969624
Maharashtra,High,Regular_Loss,Downside,Silicon,665182.2513457779,1589514288.3471017,1192135716.2603261,450766171.7830106,244957838.66445103,137146649.55296814
Maharashtra,High,Regular_Loss,Downside,Silver,10452.863949719365,14512865222.74414,13787221961.606934,5213272153.902346,2833088400.8764596,1586241434.2851396
Maharashtra,High,Regular_Loss,Reference,Aluminium,2470676.933570032,7672069547.968341,6137655638.374674,2320669931.05398,1261059449.9972951,705994525.558914
Maharashtra,High,Regular_Loss,Reference,Copper,570156.2154392381,7606311531.121016,6997806608.631334,2645896142.893088,1437788411.8967848,804934888.4490354
Maharashtra,High,Regular_Loss,Reference,Glass,13303645.026915558,8230832141.702387,5761582499.19167,2178475308.6443415,1183790438.1792157,662736057.9751469
Maharashtra,High,Regular_Loss,Reference,Polymers,1710468.6463177144,2165470410.9246893,1299282246.5548136,491263345.35289806,266954070.37621793,149452202.4807658
Maharashtra,High,Regular_Loss,Reference,Silicon,665182.2513457779,1906418984.179513,1429814238.1346347,540617966.3593153,293773529.0111261,164466872.07048222
Maharashtra,High,Regular_Loss,Reference,Silver,10452.863949719365,19089299340.973602,18134834373.92492,6856846867.243973,3726032480.282622,2085990896.8921924
