region,capacity_scenario,lifetime_scenario,price_scenario,year,annual_material_tonnes,gross_benchmark_value_real_2026_usd,quality_adjusted_gross_value_real_2026_usd,present_value_3pct_real_2026_usd,present_value_5pct_real_2026_usd,present_value_7pct_real_2026_usd
Maharashtra,High,Regular_Loss,Downside,2069,468809.01520020864,1159302738.1977026,1008475295.5310414,282920620.24314094,123744357.14214957,54974694.341418594
Maharashtra,High,Regular_Loss,Downside,2070,373101.83223826555,922631523.106872,802595445.757312,218604352.1692259,93792374.74401538,40889375.05144616
Maharashtra,High,Regular_Loss,Downside,2071,288411.1478098314,713202652.9820263,620413661.1958165,164061334.73134303,69049874.57497102,29540058.861917764
Maharashtra,High,Regular_Loss,Downside,2072,216561.5628346912,535528124.76401293,465854919.59260046,119601974.57379512,49379072.58291653,20729885.94514852
Maharashtra,High,Regular_Loss,Downside,2073,158023.57069368285,390771406.4046506,339931319.55477655,84730860.88936763,34315799.671384215,14136881.868067436
Maharashtra,High,Regular_Loss,Downside,2074,112148.64752208351,277328784.09344757,241247793.42167702,58381676.73962571,23194071.64803207,9376527.266317196
Maharashtra,High,Regular_Loss,Downside,2075,77507.46064761399,191665707.0281732,166729642.02508432,39173178.10943493,15266418.490426095,6056304.619521508
Maharashtra,High,Regular_Loss,Reference,2026,100.235656629668,249754.03331927897,216884.29139129113,216884.29139129113,216884.29139129113,216884.29139129113
Maharashtra,High,Regular_Loss,Reference,2027,159.63786008074882,406703.715461209,353504.84921767656,343208.5914734724,336671.28496921575,330378.36375483795
Maharashtra,High,Regular_Loss,Reference,2028,248.2173044989327,646624.4012765223,562559.2085243012,530266.0086005289,510257.78550957015,491360.99967185
Maharashtra,High,Regular_Loss,Reference,2029,379.655550946844,1011377.4909694262,880695.1264014944,805960.7993593041,760777.5630290416,718909.5618696603
Maharashtra,High,Regular_Loss,Reference,2030,575.0640213071545,1566638.5466989044,1365445.934271052,1213181.0272289666,1123355.7493193077,1041692.1655651452
Maharashtra,High,Regular_Loss,Reference,2031,867.0648629299266,2415787.5878200387,2107439.1942510516,1817895.5615164414,1651233.7529369043,1502575.0196031975
Maharashtra,High,Regular_Loss,Reference,2032,1305.6240949248452,3720533.389826722,3248548.244007087,2720608.011433265,2424116.716394968,2164644.8610869083
Maharashtra,High,Regular_Loss,Reference,2033,1965.8181403691958,5729747.735929783,5007311.504427624,4071402.478902018,3558602.8003424825,3118301.9469180456
Maharashtra,High,Regular_Loss,Reference,2034,2957.3420995276947,8817062.893252358,7712145.484863868,6088038.862124061,5219883.629847679,4488538.887920923
Maharashtra,High,Regular_Loss,Reference,2035,4435.108547589374,13526386.919825787,11841655.143077614,9075642.640297646,7633236.488004164,6441075.800365029
Maharashtra,High,Regular_Loss,Reference,2036,6609.953236236086,20401562.94366008,17868478.684893955,13295826.257891426,10969695.885266952,9083428.490990132
Maharashtra,High,Regular_Loss,Reference,2037,9758.399661468256,30481611.571155053,26708822.784270667,19295021.85226292,15616095.517843012,12689169.304799635
Maharashtra,High,Regular_Loss,Reference,2038,14230.579609405562,44986575.190948665,39435884.25959433,27659535.77729822,21959375.974661555,17510004.23449334
Maharashtra,High,Regular_Loss,Reference,2039,20455.58250226491,65445522.22353262,57395727.408642486,39083697.488798246,30438179.680620432,23817186.335288323
Maharashtra,High,Regular_Loss,Reference,2040,28943.570548360683,93720508.72312587,82228881.75416443,54362977.88023186,41531172.984686375,31889778.053839877
Maharashtra,High,Regular_Loss,Reference,2041,40283.90815585916,132018639.28900492,115881541.42649493,74379951.84734342,55741002.77928111,42000803.44005427
Maharashtra,High,Regular_Loss,Reference,2042,55138.34096488298,182887965.11629912,160602590.82157975,100082224.9531042,73573897.31703594,54401654.00703934
Maharashtra,High,Regular_Loss,Reference,2043,74227.97541217894,249191633.8696754,218921506.34068698,132451111.68522587,95514728.06322098,69304942.42928775
Maharashtra,High,Regular_Loss,Reference,2044,98312.51537365894,334053223.6424607,293600864.9455179,172459564.86047354,121997223.67182103,86865901.73818949
Maharashtra,High,Regular_Loss,Reference,2045,128159.98250555317,440764795.27720296,387555940.733511,221017737.60827166,153369045.99178275,107162447.1206707
Maharashtra,High,Regular_Loss,Reference,2046,164505.0800567821,572648245.4703311,503733009.34615487,278904753.85828424,189851673.39853257,130174181.95966241
Maharashtra,High,Regular_Loss,Reference,2047,207994.58656013577,732860558.6094377,644937967.2445359,346685937.298563,231495559.00948304,155760959.2262956
Maharashtra,High,Regular_Loss,Reference,2048,259118.8450821911,924135228.395392,813608320.0345397,424616080.8817046,278131899.3188102,183642109.13127124
Maharashtra,High,Regular_Loss,Reference,2049,318129.7142051311,1148456260.679155,1011525220.3858485,512531482.4980374,329323586.84739894,213378092.66547334
Maharashtra,High,Regular_Loss,Reference,2050,384947.4066495863,1406668571.335023,1239468750.9073863,609736493.7099347,384319485.4544997,244357074.77354753
Maharashtra,High,Regular_Loss,Reference,2051,459061.5066087755,1698039801.564148,1496829541.966864,714894125.4787526,442017912.50190634,275789611.998385
Maharashtra,High,Regular_Loss,Reference,2052,539435.0052474851,2019803551.4527545,1781203070.2065425,825934472.1520491,500946860.5605287,306715140.8277037
Maharashtra,High,Regular_Loss,Reference,2053,624424.0575411548,2366731781.602113,2088008731.6949334,939998679.3519402,559269628.8423059,336024012.1181287
Maharashtra,High,Regular_Loss,Reference,2054,711729.6756817531,2730802344.1731853,2410191996.1559534,1053438892.1971899,614824642.5125704,362498208.6036316
Maharashtra,High,Regular_Loss,Reference,2055,798399.7705153746,3101042486.446477,2738081277.483981,1161894829.7858527,665206773.2064463,384872413.03508836
Maharashtra,High,Regular_Loss,Reference,2056,880899.6599378848,3463635594.762665,3059477058.573878,1260464039.1751087,707893996.0339525,401914681.1854538
Maharashtra,High,Regular_Loss,Reference,2057,955265.2198942131,3802370664.132369,3360044172.6714425,1343974476.2419538,740417569.5654297,412522725.67843497
Maharashtra,High,Regular_Loss,Reference,2058,1017344.4519602349,4099486952.115602,3624054465.367981,1407354562.6318269,760566418.1285374,415828096.36353314
Maharashtra,High,Regular_Loss,Reference,2059,1063120.3569618359,4336917586.918898,3835484135.1731462,1446078187.8956528,766607954.6972308,411296986.08935386
Maharashtra,High,Regular_Loss,Reference,2060,1089091.7974756302,4497867841.682499,3979409830.315941,1456642672.3728688,757499760.8564683,398813845.4779395
Maharashtra,High,Regular_Loss,Reference,2061,1092672.0460737385,4568584902.4809885,4043577561.775626,1437020333.2055743,733061330.0195808,378733358.38838184
Maharashtra,High,Regular_Loss,Reference,2062,1072550.693843272,4540101174.289682,4019951862.093929,1387013739.5894098,694074495.41203,351888323.2906312
Maharashtra,High,Regular_Loss,Reference,2063,1028957.8288876221,4409681883.72265,3906006577.393233,1308445555.0343246,642286663.9498065,319545860.4892599
Maharashtra,High,Regular_Loss,Reference,2064,963773.6701297387,4181699734.436249,3705510844.654187,1205129034.5978732,580302877.3604803,283311717.2988247
Maharashtra,High,Regular_Loss,Reference,2065,880444.1596336195,3867709123.288337,3428607159.9135723,1082594868.573484,511369785.53801763,244991150.96522284
Maharashtra,High,Regular_Loss,Reference,2066,783692.4376440833,3485602962.4102488,3091075870.936694,947590453.5864947,439073981.1291276,206423224.40839642
Maharashtra,High,Regular_Loss,Reference,2067,679053.1192735806,3057893302.517006,2712820448.4058943,807411326.4562054,366994696.7161528,169311386.1408233
Maharashtra,High,Regular_Loss,Reference,2068,572293.0346191649,2609332242.5559196,2315763611.330116,669161256.1676887,298362106.3197653,135075182.3792689
Maharashtra,High,Regular_Loss,Reference,2069,468809.01520020864,2164238974.697646,1921477616.797512,539056971.9820483,235773760.15783522,104744900.6786991
Maharashtra,High,Regular_Loss,Reference,2070,373101.83223826555,1743977798.402595,1548943189.5394173,421888417.4912027,181011567.98041537,78913130.32644811
Maharashtra,High,Regular_Loss,Reference,2071,288411.1478098314,1365010120.059225,1212813386.0508242,320714702.690495,134981895.83421123,57746276.48174153
Maharashtra,High,Regular_Loss,Reference,2072,216561.5628346912,1037818446.3352711,922448696.2929189,236826275.47679234,97776494.81108597,41047664.112093
Maharashtra,High,Regular_Loss,Reference,2073,158023.57069368285,766803271.9385952,681815188.9082894,169948411.93012518,68828707.71109882,28354965.33262915
Maharashtra,High,Regular_Loss,Reference,2074,112148.64752208351,551041207.2147317,490148665.77417755,118615389.40407836,47123926.44471786,19050505.142434232
Maharashtra,High,Regular_Loss,Reference,2075,77507.46064761399,385626918.423183,343139946.38112813,80620830.66205809,31419236.307414033,12464250.61056469
Maharashtra,High,Regular_Loss,Upside,2026,100.235656629668,249754.03331927897,216884.29139129113,216884.29139129113,216884.29139129113,216884.29139129113
Maharashtra,High,Regular_Loss,Upside,2027,159.63786008074882,416340.5868136501,362072.37328489055,351526.5760047481,344830.83169989573,338385.39559335564
Maharashtra,High,Regular_Loss,Upside,2028,248.2173044989327,677701.691568049,590214.5729157204,556333.841941484,535342.0162500865,515516.26597582357
Maharashtra,High,Regular_Loss,Upside,2029,379.655550946844,1085326.8696665328,946564.5119931875,866240.6181902592,817678.0148953135,772678.6014802642
Maharashtra,High,Regular_Loss,Upside,2030,575.0640213071545,1721557.12866615,1503567.4371854104,1335900.1936070232,1236988.6515889247,1147064.3988193176
Maharashtra,High,Regular_Loss,Upside,2031,867.0648629299266,2718697.839016629,2377758.0215743743,2051074.9565499653,1863035.6274337964,1695308.6075389585
Maharashtra,High,Regular_Loss,Upside,2032,1305.6240949248452,4288454.4310647445,3755831.646681566,3145449.874850056,2802659.401928882,2502669.211730228
Maharashtra,High,Regular_Loss,Upside,2033,1965.8181403691958,6765002.133248927,5932874.462182842,4823969.863066633,4216383.1142791305,3694696.0399580463
Maharashtra,High,Regular_Loss,Upside,2034,2957.3420995276947,10664396.13754841,9365234.050561504,7393002.241024554,6338759.040031385,5450651.483809307
Maharashtra,High,Regular_Loss,Upside,2035,4435.108547589374,16761646.46768292,14739317.62143341,11296459.648393832,9501095.55774207,8017212.196962755
Maharashtra,High,Regular_Loss,Upside,2036,6609.953236236086,25592188.399116546,22517968.68384216,16755483.473481966,13824079.417826466,11446993.4407429
Maharashtra,High,Regular_Loss,Upside,2037,9758.399661468256,38707800.95714387,34078469.314333126,24619011.30659228,19924975.21185826,16190435.28315508
Maharashtra,High,Regular_Loss,Upside,2038,14230.579609405562,57831912.49751879,50945711.40205869,35732296.9595217,28368478.404341407,22620505.134541135
Maharashtra,High,Regular_Loss,Upside,2039,20455.58250226491,85171843.8083146,75074650.29680657,51122183.71912964,39813689.94462562,31153310.810839355
Maharashtra,High,Regular_Loss,Upside,2040,28943.570548360683,123478020.72929132,108903744.21611296,71998204.4215887,55003791.16477971,42234749.61834935
Maharashtra,High,Regular_Loss,Upside,2041,40283.90815585916,176090768.17252594,155397600.45461828,99743806.4485783,74748902.82098049,56323241.7467501
Maharashtra,High,Regular_Loss,Upside,2042,55138.34096488298,246967702.2426177,218072614.19405133,135895643.51503572,99901577.19308025,73868739.25947456
Maharashtra,High,Regular_Loss,Upside,2043,74227.97541217894,340682285.71392274,300997192.00656974,182108251.3170709,131324077.85263553,95288002.59088847
Maharashtra,High,Regular_Loss,Upside,2044,98312.51537365894,462381199.00156343,408755539.67616343,240100799.83906174,169846369.5269509,120936014.78673807
Maharashtra,High,Regular_Loss,Upside,2045,128159.98250555317,617685102.1813669,546361224.4512252,311582171.8963873,216213689.31254563,151073431.39476925
Maharashtra,High,Regular_Loss,Upside,2046,164505.0800567821,812514633.142645,719104245.782616,398150585.6222852,271022827.32478917,185830202.1143626
Maharashtra,High,Regular_Loss,Upside,2047,207994.58656013577,1052821912.0456122,932313884.8895397,501164653.7423372,334646950.4298444,225166004.152036
Maharashtra,High,Regular_Loss,Upside,2048,259118.8450821911,1344208566.1941652,1191020188.954186,621584505.0149492,407150098.05555224,268828936.64138865
Maharashtra,High,Regular_Loss,Upside,2049,318129.7142051311,1691415842.3395367,1499500913.1543193,759784739.4580851,488194470.3391195,316315044.2032029
Maharashtra,High,Regular_Loss,Upside,2050,384947.4066495863,2097682390.4843743,1860709580.1008718,915345815.9817407,576946331.1447845,366832604.4232306
Maharashtra,High,Regular_Loss,Upside,2051,459061.5066087755,2563982260.633068,2275595358.122159,1086837016.425123,671989616.5160346,419276573.1074336
Maharashtra,High,Regular_Loss,Upside,2052,539435.0052474851,3088180303.0238576,2742347407.371997,1271612033.6030462,771259800.3382115,472219863.82106155
Maharashtra,High,Regular_Loss,Upside,2053,624424.0575411548,3664173815.873542,3255624620.841829,1465646573.98382,872013581.9882696,523928866.02433336
Maharashtra,High,Regular_Loss,Upside,2054,711729.6756817531,4281125051.7802324,3805863757.3006797,1663454574.0499759,970851628.3208712,572410329.3062772
Maharashtra,High,Regular_Loss,Upside,2055,798399.7705153746,4922923376.5885105,4378789772.882944,1858123511.405379,1063810866.14252,615495018.3259069
Maharashtra,High,Regular_Loss,Upside,2056,880899.6599378848,5568039810.904965,4955273987.11035,2041507272.4630582,1146538652.528333,650960058.3978157
Maharashtra,High,Regular_Loss,Upside,2057,955265.2198942131,6189939512.705,5511688842.90102,2204604685.2881236,1214552859.2908528,676686611.1635725
Maharashtra,High,Regular_Loss,Upside,2058,1017344.4519602349,6758188368.49494,6020882436.53435,2338131628.291094,1263579516.3920026,690842840.7845391
Maharashtra,High,Regular_Loss,Upside,2059,1063120.3569618359,7240320133.273664,6453834314.6551285,2433264928.7034426,1289944254.6355948,692074979.0085821
Maharashtra,High,Regular_Loss,Upside,2060,1089091.7974756302,7604419465.686959,6781955156.087159,2482500095.1689944,1290977714.770193,679683101.5123968
Maharashtra,High,Regular_Loss,Upside,2061,1092672.0460737385,7822233586.757213,6979865473.851974,2480528308.3429604,1265381803.4772243,653754713.895051
Maharashtra,High,Regular_Loss,Upside,2062,1072550.693843272,7872473756.774612,7028352438.120367,2425009485.8777437,1213497161.014592,615230042.495471
Maharashtra,High,Regular_Loss,Upside,2063,1028957.8288876221,7743841171.496859,6917089551.09914,2317106972.9611673,1137415998.664936,565879060.5934818
Maharashtra,High,Regular_Loss,Upside,2064,963773.6701297387,7437249566.715833,6646646491.589027,2161663264.6691275,1040900498.0869274,508181708.47534823
Maharashtra,High,Regular_Loss,Upside,2065,880444.1596336195,6966753857.916433,6229347655.47744,1966938611.4652276,929094534.9083242,445118084.60331184
Maharashtra,High,Regular_Loss,Upside,2066,783692.4376440833,6358849109.008619,5688674829.231188,1743902183.838585,808051697.5025595,379891872.5682858
Maharashtra,High,Regular_Loss,Upside,2067,679053.1192735806,5650067461.114996,5057144018.210445,1505147663.65121,684138545.2928289,315624303.16393477
Maharashtra,High,Regular_Loss,Upside,2068,572293.0346191649,4883128116.75881,4372879559.129553,1263583884.1842873,563400145.6630336,255063816.13481563
Maharashtra,High,Regular_Loss,Upside,2069,468809.01520020864,4102211852.944097,3675393143.2149916,1031105583.1746609,450986914.37186956,200355542.2013514
Maharashtra,High,Regular_Loss,Upside,2070,373101.83223826555,3348147844.1677914,3001271409.9149885,817461643.617242,350732581.745006,152904072.605845
Maharashtra,High,Regular_Loss,Upside,2071,288411.1478098314,2654342676.6308684,2380516372.5846405,629500473.4152437,264943161.6863674,113344689.46471904
Maharashtra,High,Regular_Loss,Upside,2072,216561.5628346912,2044120796.722254,1834141717.5469,470891176.28857946,194412923.82896224,81616715.87634337
Maharashtra,High,Regular_Loss,Upside,2073,158023.57069368285,1529817973.249268,1373336147.900033,342316072.1244069,138637205.28762266,57113569.039292574
Maharashtra,High,Regular_Loss,Upside,2074,112148.64752208351,1113568803.5046914,1000146270.3541954,242034198.1992792,96156171.7273841,38872474.816339284
Maharashtra,High,Regular_Loss,Upside,2075,77507.46064761399,789376172.6011988,709313884.420027,166653504.39426047,64947555.0304168,25765190.29686067
Maharashtra,Medium,Early_Loss,Downside,2026,4004.4328591390117,9977719.4199594,8664567.203736024,8664567.203736024,8664567.203736024,8664567.203736024
Maharashtra,Medium,Early_Loss,Downside,2027,7326.596209131936,18239521.88464185,15842202.86450158,15380779.480098624,15087812.251906268,14805797.069627646
Maharashtra,Medium,Early_Loss,Downside,2028,10573.092008551172,26298900.46291087,22846806.911996998,21535306.732017156,20722727.357820407,19955285.97431828
Maharashtra,Medium,Early_Loss,Downside,2029,15139.825390467684,37625672.32065855,32693187.11801,29918897.508719012,28241604.248361945,26687379.23322691
Maharashtra,Medium,Early_Loss,Downside,2030,21950.14530461153,54504458.84408486,47368471.51464981,42086273.4203296,38970158.74221116,36137180.12053592
Maharashtra,Medium,Early_Loss,Downside,2031,29852.851423011372,74065346.8557739,64380749.7005904,55535400.236967415,50444002.00726898,45902584.761318274
Maharashtra,Medium,Early_Loss,Downside,2032,38633.70543892709,95770899.31824513,83264034.47132955,69732318.0177036,62132904.508589,55482341.89356048
Maharashtra,Medium,Early_Loss,Downside,2033,48118.26630938546,119184136.81806856,103639318.348037,84268249.99020036,73654528.61736202,64541358.75033499
Maharashtra,Medium,Early_Loss,Downside,2034,58676.30353268679,145216447.55142918,126300015.81623085,99702398.77932873,85484822.12927076,73507759.11175467
Maharashtra,Medium,Early_Loss,Downside,2035,70990.28100262112,175549583.05700773,152710255.7602825,117039695.21515521,98438392.4609783,83064260.94667287
Maharashtra,Medium,Early_Loss,Downside,2036,85568.96919102322,211600752.27125013,184071100.80071968,136966186.01415718,113003688.37539884,93572413.79450409
Maharashtra,Medium,Early_Loss,Downside,2037,102495.805414859,253458581.25292316,220483148.3718363,159281717.51529625,128911930.44558471,104749955.51631483
Maharashtra,Medium,Early_Loss,Downside,2038,121501.24659882305,300456525.5988004,261366572.73710954,183317255.47280183,145538687.56084934,116049884.0410401
Maharashtra,Medium,Early_Loss,Downside,2039,142146.59259223938,351509737.8135553,305777667.07828736,208219712.1369475,162160425.40212458,126886860.7957865
Maharashtra,Medium,Early_Loss,Downside,2040,163958.9930319194,405448921.43950737,352699262.58184993,233175762.59195754,178137094.57524383,136782854.92333797
Maharashtra,Medium,Early_Loss,Downside,2041,186491.66212249303,461169234.25057626,401170259.05045485,257495923.71177053,192969753.84885246,145402563.59173158
Maharashtra,Medium,Early_Loss,Downside,2042,209338.5275961167,517666513.1936768,450317136.91207385,280622751.8878621,206295468.96959984,152537994.2528267
Maharashtra,Medium,Early_Loss,Downside,2043,232130.99535988504,574029273.7893434,499346997.5134785,302113145.67886233,217863440.98355758,158080471.3679129
Maharashtra,Medium,Early_Loss,Downside,2044,254531.0873395758,629421740.9261919,547532801.6399071,321617815.176317,227511188.29884192,161995199.00771958
Maharashtra,Medium,Early_Loss,Downside,2045,276226.1034674232,683070648.6621401,594201886.6866996,338865033.08270735,235145863.885287,164301773.1596349
Maharashtra,Medium,Early_Loss,Downside,2046,296925.8479347476,734258381.1137308,638729999.9316788,353649314.4336096,240730619.36972198,165059969.64964667
Maharashtra,Medium,Early_Loss,Downside,2047,316362.0546035764,782321551.5750049,680540062.5133014,365823817.83113337,244274659.2714262,164359331.1491355
Maharashtra,Medium,Early_Loss,Downside,2048,334289.34424189484,826653369.6337729,719104228.5806985,375295104.2492228,245825687.83815625,162311291.52682346
Maharashtra,Medium,Early_Loss,Downside,2049,350487.1016341155,866708283.0177321,753947923.2269797,382019191.44481516,245463809.8677801,159042964.60932642
Maharashtra,Medium,Early_Loss,Downside,2050,364761.79226673994,902007706.4519405,784654826.011693,385998180.2967594,243296282.19464198,154692046.77471596
Maharashtra,Medium,Early_Loss,Downside,2051,376949.3595714721,932145949.724227,810872027.7738976,387276996.42330825,239452757.2938165,149402504.1931311
Maharashtra,Medium,Early_Loss,Downside,2052,386916.5748751946,956793555.9330727,832312934.5677875,385939119.33795166,234080301.42644343,143320536.10769743
Maharashtra,Medium,Early_Loss,Downside,2053,394565.80716807226,975709096.493777,848767528.1166149,382105852.0472684,227340955.62802213,136592470.05246785
Maharashtra,Medium,Early_Loss,Downside,2054,399833.4207629073,988735208.761801,860098918.9486063,375929242.89944947,219405761.537434,129360780.31877077
Maharashtra,Medium,Early_Loss,Downside,2055,402689.9013250152,995798907.6879958,866243617.5052674,367587327.9551513,210450700.03942904,121761641.66019607
Maharashtra,Medium,Early_Loss,Downside,2056,403142.3878916009,996917847.1678958,867216980.8774852,357281913.74888283,200654452.4664684,113923794.72538207
Maharashtra,Medium,Early_Loss,Downside,2057,401232.8098466065,992195713.0267279,863109205.171758,345232586.93889534,190194291.24193025,105966512.21775985
Maharashtra,Medium,Early_Loss,Downside,2058,397036.4752239928,981818732.0799931,854082288.7484883,331671782.9214991,179242975.88460854,97998364.99753925
Maharashtra,Medium,Early_Loss,Downside,2059,390659.96599705046,966050467.4620867,840365504.688031,316839852.11802316,167965987.61525446,90116341.79945385
Maharashtra,Medium,Early_Loss,Downside,2060,382238.3931802025,945225030.8558096,822249496.1217709,300980234.3713286,156519138.07207492,82405305.67935656
Maharashtra,Medium,Early_Loss,Downside,2061,371932.08614043874,919738895.5970796,800079154.4671404,284334848.43019354,145046578.2179964,74937765.0158924
Maharashtra,Medium,Early_Loss,Downside,2062,359922.8088256153,890041539.9075679,774245479.9930934,267139795.55119509,133679222.85799128,67773931.90678799
Maharashtra,Medium,Early_Loss,Downside,2063,346409.6101833035,856625185.5289063,745176655.4770904,249621464.59698188,122533595.01997337,60962036.51296702
Maharashtra,Medium,Early_Loss,Downside,2064,331604.4264096469,820013922.6653062,713328586.0129111,231993111.40945584,111711083.38920712,54538862.56822451
Maharashtra,Medium,Early_Loss,Downside,2065,315727.55851015385,780752526.5890703,679175170.5965911,214451968.469005,101297595.53424028,48530467.03538203
Maharashtra,Medium,Early_Loss,Downside,2066,299003.14983053785,739395274.1720362,643198573.6479279,197176922.72772714,91363580.2483853,42953045.81671522
Maharashtra,Medium,Early_Loss,Downside,2067,281654.78478103405,696495060.1124705,605879757.2365003,180326780.84196335,81964384.29389073,37813907.5118874
Maharashtra,Medium,Early_Loss,Downside,2068,263901.32218766765,652593093.3634083,567689518.0238469,164039122.61833844,73140902.42395745,33112518.39639491
Maharashtra,Medium,Early_Loss,Downside,2069,245953.06500250264,608209425.3322968,529080247.76195455,148429726.0612463,64920474.924908124,28841583.955191877
Maharashtra,Medium,Early_Loss,Downside,2070,228008.35310032975,563834524.3174908,490478603.9112389,133592531.61436954,57317984.129048735,24988135.300359875
Maharashtra,Medium,Early_Loss,Downside,2071,210250.64832142583,519922067.2042289,452279239.15028125,119600099.55817488,50337100.3726712,21534592.45364015
Maharashtra,Medium,Early_Loss,Downside,2072,192846.16162004092,476883071.7164303,414839697.03258216,106504503.46232611,43971628.60909787,18459780.595482174
Maharashtra,Medium,Early_Loss,Downside,2073,175942.05202407506,435081442.6819967,378476537.6910312,94338594.35779564,38206909.162518874,15739879.779777411
Maharashtra,Medium,Early_Loss,Downside,2074,159665.2069816392,394830955.9910419,343462714.18878174,83117565.00435692,33021229.70052568,13349293.101824693
Maharashtra,Medium,Early_Loss,Downside,2075,144121.59439975445,356393656.27322876,310026178.6617464,72840741.26109457,28387210.15022485,11261422.71521971
Maharashtra,Medium,Early_Loss,Reference,2026,4004.4328591390117,9977719.4199594,8664567.203736024,8664567.203736024,8664567.203736024,8664567.203736024
Maharashtra,Medium,Early_Loss,Reference,2027,7326.596209131936,18665709.36512638,16224141.860069448,15751594.038902376,15451563.676256616,15162749.401934063
Maharashtra,Medium,Early_Loss,Reference,2028,10573.092008551172,27543685.173248596,23962834.839384608,22587270.09085173,21734997.586743407,20930067.9879331
Maharashtra,Medium,Early_Loss,Reference,2029,15139.825390467684,40331502.0126501,35120177.75771002,32139937.749968674,30338130.01421878,28668526.539648008
Maharashtra,Medium,Early_Loss,Reference,2030,21950.14530461153,59798461.502913296,52118956.41586672,46307017.72637987,42878394.426903784,39761302.30657836
Maharashtra,Medium,Early_Loss,Reference,2031,29852.851423011372,83175032.24043691,72558665.2611154,62589742.03742822,56851612.83610989,51733325.53295703
Maharashtra,Medium,Early_Loss,Reference,2032,38633.70543892709,110091405.03533092,96125260.28813669,80503392.16093296,71730149.23271099,64052319.70533809
Maharashtra,Medium,Early_Loss,Reference,2033,48118.26630938546,140249762.57024878,122566347.06750998,99657656.3769557,87105614.56312808,76328161.00002904
Maharashtra,Medium,Early_Loss,Reference,2034,58676.30353268679,174938387.6399992,153015841.2955953,120792118.11505854,103567144.40279353,89056612.7767154
Maharashtra,Medium,Early_Loss,Reference,2035,70990.28100262112,216509246.18531248,189542694.86823046,145268692.8405143,122180911.11601067,103098667.39916176
Maharashtra,Medium,Early_Loss,Reference,2036,85568.96919102322,264107876.19563404,231315903.06814322,172120755.891846,142007898.64828265,117589275.58419354
Maharashtra,Medium,Early_Loss,Reference,2037,102495.805414859,320158779.79098344,280531890.26126295,202662206.28920543,164021186.16402966,133278680.22011895
Maharashtra,Medium,Early_Loss,Reference,2038,121501.24659882305,384097142.6279292,336705125.8474893,236158200.8272719,187490012.96406612,149501102.61394197
Maharashtra,Medium,Early_Loss,Reference,2039,142146.59259223938,454783332.78775096,398845013.5599014,271594046.4332119,211516026.28922772,165506500.8449807
Maharashtra,Medium,Early_Loss,Reference,2040,163958.9930319194,530906171.7526506,465808619.8462193,307954372.68413174,235265006.11339766,180648613.79084858
Maharashtra,Medium,Early_Loss,Reference,2041,186491.66212249303,611171472.6609871,536465855.9524676,344337019.01349777,258049249.2551443,194439914.16400325
Maharashtra,Medium,Early_Loss,Reference,2042,209338.5275961167,694353451.0202191,609744676.7961977,379972723.94484407,279331061.9132604,206541617.85317636
Maharashtra,Medium,Early_Loss,Reference,2043,232130.99535988504,779289771.6031854,684626879.4259882,414210521.3201078,298700439.74291635,216735337.0496279
Maharashtra,Medium,Early_Loss,Reference,2044,254531.0873395758,864863745.1685777,760132594.6589026,446497787.17601264,315850793.5187862,224895806.37948072
Maharashtra,Medium,Early_Loss,Reference,2045,276226.1034674232,949990313.3941422,835308068.0221745,476364519.2763107,330559767.08634853,230969641.43931615
Maharashtra,Medium,Early_Loss,Reference,2046,296925.8479347476,1033609817.9821136,909220255.5763127,503413210.7277068,342675551.9418137,234959791.78420132
Maharashtra,Medium,Early_Loss,Reference,2047,316362.0546035764,1114688972.8910024,980957744.0629438,527313125.0184231,352107292.26680756,236914132.73204476
Maharashtra,Medium,Early_Loss,Reference,2048,334289.34424189484,1192227293.9783242,1049636477.3771094,547797406.1959265,358818094.47918046,236916771.59651858
Maharashtra,Medium,Early_Loss,Reference,2049,350487.1016341155,1265267242.2150598,1114408767.5326238,564661726.8864858,362819517.63697934,235081056.2835858
Maharashtra,Medium,Early_Loss,Reference,2050,364761.79226673994,1332906626.573344,1174474318.3869467,577763539.6788887,364166797.58288026,231543642.08665276
Maharashtra,Medium,Early_Loss,Reference,2051,376949.3595714721,1394312105.266461,1229092243.869884,587021300.8085659,362954346.28699815,226459235.03198975
Maharashtra,Medium,Early_Loss,Reference,2052,386916.5748751946,1448729623.4887733,1277590412.8900783,592411938.2831106,359310466.6865982,219995311.01429448
Maharashtra,Medium,Early_Loss,Reference,2053,394565.80716807226,1495508420.08777,1319386786.3441424,593973491.5337969,353395532.8334041,212329400.13767034
Maharashtra,Medium,Early_Loss,Reference,2054,399833.4207629073,1534102173.9078846,1353990627.966057,591797827.4945891,345394393.94550884,203643186.05597216
Maharashtra,Medium,Early_Loss,Reference,2055,402689.9013250152,1564076718.1905951,1381009514.4919176,586026363.778245,335511180.93423504,194118585.389593
Maharashtra,Medium,Early_Loss,Reference,2056,403142.3878916009,1585127555.3420312,1400165016.7284842,576849448.029503,323966609.26782316,183935641.78832865
Maharashtra,Medium,Early_Loss,Reference,2057,401232.8098466065,1597080929.8564098,1411293886.2769186,564499412.5551823,310991979.724156,173268793.7365383
Maharashtra,Medium,Early_Loss,Reference,2058,397036.4752239928,1599896521.339016,1414350673.6356747,549244745.8292967,296824354.0775658,162284191.31904128
