region,capacity_scenario,lifetime_scenario,price_scenario,year,material,annual_material_tonnes,cumulative_material_tonnes,base_price_usd_t,annual_real_growth_rate,price_real_2026_usd_t,quality_discount,quality_factor,quality_adjusted_price_real_2026_usd_t,gross_benchmark_value_real_2026_usd,quality_adjusted_gross_value_real_2026_usd,discount_factor_3pct,present_value_3pct_real_2026_usd,discount_factor_5pct,present_value_5pct_real_2026_usd,discount_factor_7pct,present_value_7pct_real_2026_usd,cumulative_quality_adjusted_value_real_2026_usd,cumulative_present_value_3pct_real_2026_usd,cumulative_present_value_5pct_real_2026_usd,cumulative_present_value_7pct_real_2026_usd,source_range,raw_midpoint_weight_percent,normalized_weight_percent
Karnataka,Medium,Regular_Loss,Upside,2075,Silver,18.48295882173993,979.47820140704,1946085.0,0.03,10725155.085861277,0.05,0.95,10188897.331568213,198232599.80874857,188320969.81831115,0.2349502921834461,44246066.88308214,0.0915639133209995,17243404.956970405,0.03632410257685519,6840590.225053186,6102723579.829806,2342734788.8304214,1318000353.5543203,777849149.7265168,0.03-0.08%,0.055,0.0556229773462783
Maharashtra,Conservative,Early_Loss,Downside,2045,Aluminium,20574.65846320953,171981.74599631605,2338.0,0.0,2338.0,0.1,0.9,2104.2000000000003,48103551.48698388,43293196.3382855,0.5702860268119245,24689504.927749395,0.39573395701665043,17132587.89884848,0.2765083330108392,11970929.550210292,359637980.6785165,241419446.9928803,188115432.29097643,148469121.2287535,12-14%,13.0,13.147249190938512
Maharashtra,Conservative,Early_Loss,Downside,2060,Aluminium,24013.048570112685,549466.9374039408,2338.0,0.0,2338.0,0.1,0.9,2104.2000000000003,56142507.55692346,50528256.801231116,0.3660448997426385,18495610.694976933,0.19035479962020585,9618296.198556652,0.1002193446977227,5063908.7853376325,1153942320.4384406,600567583.6730622,404194894.5464264,280552498.0962865,12-14%,13.0,13.147249190938512
Maharashtra,Conservative,Early_Loss,Downside,2075,Aluminium,7824.796837447589,780649.1161176439,2338.0,0.0,2338.0,0.1,0.9,2104.2000000000003,18294375.005952463,16464937.505357219,0.2349502921834461,3868441.8776658587,0.0915639133209995,1507594.1105762022,0.03632410257685519,598074.0788661059,1640395860.8878143,747967153.1149895,472491559.2947841,312837060.8415586,12-14%,13.0,13.147249190938512
Maharashtra,Conservative,Early_Loss,Downside,2045,Copper,4747.998106894506,39688.09522991908,14286.0,0.0,14286.0,0.08,0.92,13143.12,67829900.95509492,62403508.87868733,0.5702860268119245,35587849.13754925,0.39573395701665043,24695187.500286616,0.2765083330108392,17255090.21407294,518387964.3586917,347985870.255211,271152606.92375445,214005777.08364087,2-4%,3.0,3.033980582524272
Maharashtra,Conservative,Early_Loss,Downside,2060,Copper,5541.472746949081,126800.06247783249,14286.0,0.0,14286.0,0.08,0.92,13143.12,79165479.66291457,72832241.28988141,0.3660448997426385,26659870.460986294,0.19035479962020585,13863966.696625859,0.1002193446977227,7299199.494938336,1663311003.3340874,865667765.6034191,582613015.9912074,404392878.94313174,2-4%,3.0,3.033980582524272
Maharashtra,Conservative,Early_Loss,Downside,2075,Copper,1805.7223471032896,180149.79602714855,14286.0,0.0,14286.0,0.08,0.92,13143.12,25796549.450717594,23732825.494660188,0.2349502921834461,5576034.28430915,0.0915639133209995,2173070.3764554723,0.03632410257685519,862073.5877066407,2364492953.340774,1078131873.5549428,681056926.015931,450928366.463546,2-4%,3.0,3.033980582524272
Maharashtra,Conservative,Early_Loss,Downside,2045,Glass,110786.62249420516,926055.5553647788,45.0,0.0,45.0,0.3,0.7,31.499999999999996,4985398.012239233,3489778.6085674623,0.5702860268119245,1990171.9771331844,0.39573395701665043,1381023.8978804622,0.2765083330108392,964952.865631875,28989703.64750823,19460342.34166469,15163611.538885705,11967801.112405276,68-72%,70.0,70.79288025889969
Maharashtra,Conservative,Early_Loss,Downside,2060,Glass,129301.03076214524,2958668.1244827583,45.0,0.0,45.0,0.3,0.7,31.499999999999996,5818546.3842965355,4072982.4690075745,0.3660448997426385,1490894.4595214017,0.19035479962020585,775311.7617445481,0.1002193446977227,408191.6340092518,93016999.57472457,48410560.63693499,32581348.017330542,22614779.90181949,68-72%,70.0,70.79288025889969
Maharashtra,Conservative,Early_Loss,Downside,2075,Glass,42133.521432410096,4203495.240633467,45.0,0.0,45.0,0.3,0.7,31.499999999999996,1896008.4644584544,1327205.9251209178,0.2349502921834461,311827.41989476053,0.0915639133209995,121524.16828688867,0.03632410257685519,48209.56416470221,132229053.73347189,60292147.30314285,38086606.57604201,25217174.411456812,68-72%,70.0,70.79288025889969
Maharashtra,Conservative,Early_Loss,Downside,2045,Polymers,14243.994320683518,119064.28568975726,1600.0,0.0,1461.6275959738255,0.4,0.6,876.9765575842953,20819415.17600547,12491649.105603283,0.5702860268119245,7123812.936763227,0.39573395701665043,4943369.730223889,0.2765083330108392,3454045.0707467045,104276693.84466295,70109452.75808755,54696750.74229636,43228400.28683922,8-10%,9.0,9.101941747572816
Maharashtra,Conservative,Early_Loss,Downside,2060,Polymers,16624.418240847244,380400.1874334975,1600.0,0.0,1461.6275959738255,0.4,0.6,876.9765575842953,24298708.46783297,14579225.080699783,0.3660448997426385,5336650.982990112,0.19035479962020585,2775225.4688544865,0.1002193446977227,1461120.3837883356,333462153.3290759,173736647.78625092,117043471.4679166,81339219.90893508,8-10%,9.0,9.101941747572816
Maharashtra,Conservative,Early_Loss,Downside,2075,Polymers,5417.167041309869,540449.3880814458,1600.0,0.0,1461.6275959738255,0.4,0.6,876.9765575842953,7917880.8395783845,4750728.503747031,0.2349502921834461,1116185.0500395906,0.0915639133209995,434995.2929286948,0.03632410257685519,172565.94948489693,473821550.3574316,216266741.55429354,136749523.30232584,90654481.04582492,8-10%,9.0,9.101941747572816
Maharashtra,Conservative,Early_Loss,Downside,2045,Silicon,5539.331124710257,46302.777768238935,1210.0,0.0,1105.3558694552053,0.25,0.75,829.016902091404,6122932.171554387,4592199.12866579,0.5702860268119245,2618866.9954159954,0.39573395701665043,1817289.1325953272,0.2765083330108392,1269781.325921206,38334357.502790585,25773744.134592075,20107703.072363287,15891690.55683716,3-4%,3.5,3.539644012944984
Maharashtra,Conservative,Early_Loss,Downside,2060,Silicon,6465.051538107262,147933.40622413793,1210.0,0.0,1105.3558694552053,0.25,0.75,829.016902091404,7146182.663977264,5359636.997982948,0.3660448997426385,1961867.7875836042,0.19035479962020585,1020232.6267880857,0.1002193446977227,537139.3077555208,122587866.26290244,63869331.89017123,43027699.79745024,29902048.29117535,3-4%,3.5,3.539644012944984
Maharashtra,Conservative,Early_Loss,Downside,2075,Silicon,2106.676071620505,210174.76203167337,1210.0,0.0,1105.3558694552053,0.25,0.75,829.016902091404,2328626.7608065596,1746470.0706049197,0.2349502921834461,410333.65337826964,0.0915639133209995,159913.63416258874,0.03632410257685519,63438.957992060634,174187002.23643425,79504309.9377112,50272068.67928384,33326538.821967747,3-4%,3.5,3.539644012944984
Maharashtra,Conservative,Early_Loss,Downside,2045,Silver,87.04663195973261,727.6150792151833,1946085.0,0.0,1946085.0,0.05,0.95,1848780.75,169400144.75735623,160930137.51948842,0.5702860268119245,91776208.72028568,0.39573395701665043,63685520.12382087,0.2765083330108392,44498524.056718856,1336851851.6301544,897408093.892235,699265587.8668197,551891708.5734197,0.03-0.08%,0.055,0.0556229773462783
Maharashtra,Conservative,Early_Loss,Downside,2060,Silver,101.59366702739982,2324.667812093596,1946085.0,0.0,1946085.0,0.05,0.95,1848780.75,197709911.49701738,187824415.9221665,0.3660448997426385,68752169.49544907,0.19035479962020585,35753279.056646205,0.1002193446977227,18823639.88195204,4289452200.910655,2232439089.852618,1502479499.4521658,1042874075.3462096,0.03-0.08%,0.055,0.0556229773462783
Maharashtra,Conservative,Early_Loss,Downside,2075,Silver,33.10490969689364,3302.746260497724,1946085.0,0.0,1946085.0,0.05,0.95,1848780.75,64424968.187479265,61203719.7781053,0.2349502921834461,14379831.8445796,0.0915639133209995,5604052.092685177,0.03632410257685519,2223170.195304998,6097704808.310075,2780355044.018966,1756352915.5934439,1162882750.1910052,0.03-0.08%,0.055,0.0556229773462783
Maharashtra,Conservative,Early_Loss,Reference,2045,Aluminium,20574.65846320953,171981.74599631605,2338.0,0.01,3086.453870736,0.1,0.9,2777.8084836624002,63502734.25284426,57152460.82755983,0.5702860268119245,32593249.80787325,0.39573395701665043,22617169.47652936,0.2765083330108392,15803131.670895856,449267458.51627815,299427955.5787216,232108151.02557984,182186857.3657108,12-14%,13.0,13.147249190938512
Maharashtra,Conservative,Early_Loss,Reference,2060,Aluminium,24013.048570112685,549466.9374039408,2338.0,0.01,3583.277126106064,0.1,0.9,3224.9494134954575,86045407.66935872,77440866.90242285,0.3660448997426385,28346834.36128038,0.19035479962020585,14741240.701625733,0.1002193446977227,7761072.933784381,1587045885.4587748,811190617.6311216,538967163.8032085,369148557.88435906,12-14%,13.0,13.147249190938512
Maharashtra,Conservative,Early_Loss,Reference,2075,Aluminium,7824.796837447589,780649.1161176439,2338.0,0.01,4160.073501896568,0.1,0.9,3744.066151706911,32551729.98118978,29296556.983070802,0.2349502921834461,6883234.623141463,0.0915639133209995,2682507.4042016175,0.03632410257685519,1064171.141001747,2384179670.3953924,1051553773.8751316,650001414.8310803,421486752.1879606,12-14%,13.0,13.147249190938512
Maharashtra,Conservative,Early_Loss,Reference,2045,Copper,4747.998106894506,39688.09522991908,14286.0,0.015,20705.506408795012,0.08,0.92,19049.06589609141,98309705.23125078,90444928.81275073,0.5702860268119245,51579479.09791096,0.39573395701665043,35792129.5711591,0.2765083330108392,25008776.495297726,693810707.0291705,461141182.0269156,356767231.01928437,279465638.266861,2-4%,3.0,3.033980582524272
Maharashtra,Conservative,Early_Loss,Reference,2060,Copper,5541.472746949081,126800.06247783249,14286.0,0.015,25886.688068593045,0.08,0.92,23815.7530231056,143450376.4408803,131974346.32560986,0.3660448997426385,48308536.369358115,0.19035479962020585,25121950.249819115,0.1002193446977227,13226382.505662927,2570046296.2972937,1302863366.5492153,860623828.498857,585951764.8159214,2-4%,3.0,3.033980582524272
Maharashtra,Conservative,Early_Loss,Reference,2075,Copper,1805.7223471032896,180149.79602714855,14286.0,0.015,32364.367522834043,0.08,0.92,29775.21812100732,58441061.68584537,53765776.75097774,0.2349502921834461,12632284.957112154,0.0915639133209995,4923004.922062736,0.03632410257685519,1952993.5898268116,3975259989.77609,1725546186.337632,1055581846.3570845,677717278.712305,2-4%,3.0,3.033980582524272
Maharashtra,Conservative,Early_Loss,Reference,2045,Glass,110786.62249420516,926055.5553647788,45.0,0.005,51.732741687322765,0.3,0.7,36.21291918112593,5731295.723903657,4011907.0067325598,0.5702860268119245,2287934.5068084323,0.39573395701665043,1587647.8349571014,0.2765083330108392,1109325.7186261257,32405482.39542149,21673712.983091854,16843637.593337633,13256599.019183729,68-72%,70.0,70.79288025889969
Maharashtra,Conservative,Early_Loss,Reference,2060,Glass,129301.03076214524,2958668.1244827583,45.0,0.005,55.75148268453107,0.3,0.7,39.026037879171746,7208724.177627759,5046106.924339431,0.3660448997426385,1847101.703210461,0.19035479962020585,960550.6724447657,0.1002193446977227,505717.52923193877,109069973.03968157,56246980.27481443,37609249.28012821,25929290.962912012,68-72%,70.0,70.79288025889969
Maharashtra,Conservative,Early_Loss,Reference,2075,Glass,42133.521432410096,4203495.240633467,45.0,0.005,60.08241048405998,0.3,0.7,42.05768733884198,2531483.529841002,1772038.4708887013,0.2349502921834461,416340.9564956074,0.0915639133209995,162254.77694992954,0.03632410257685519,64367.70718669481,159296747.54738778,71429120.79725796,44633194.10108956,29244889.49034591,68-72%,70.0,70.79288025889969
Maharashtra,Conservative,Early_Loss,Reference,2045,Polymers,14243.994320683518,119064.28568975726,1600.0,0.005,1839.3863711048095,0.4,0.6,1103.6318226628857,26200209.023559574,15720125.414135743,0.5702860268119245,8964967.863412632,0.39573395701665043,6220987.434933948,0.2765083330108392,4346745.672984003,126976584.0800189,84925569.2398701,65999559.54940459,51944224.72823012,8-10%,9.0,9.101941747572816
Maharashtra,Conservative,Early_Loss,Reference,2060,Polymers,16624.418240847244,380400.1874334975,1600.0,0.005,1982.2749398944384,0.4,0.6,1189.364963936663,32954167.669155475,19772500.601493284,0.3660448997426385,7237623.000334868,0.19035479962020585,3763790.3899876536,0.1002193446977227,1981587.0533169848,427376220.8901808,220396330.87274224,147366854.32213503,101600487.0383491,8-10%,9.0,9.101941747572816
Maharashtra,Conservative,Early_Loss,Reference,2075,Polymers,5417.167041309869,540449.3880814458,1600.0,0.005,2136.2634838776885,0.4,0.6,1281.758090326613,11572496.13641601,6943497.681849606,0.2349502921834461,1631376.8091256456,0.0915639133209995,635773.8198854383,0.03632410257685519,252216.32203766133,624183174.0632337,279885534.552521,174889250.3552897,114592220.04380438,8-10%,9.0,9.101941747572816
Maharashtra,Conservative,Early_Loss,Reference,2045,Silicon,5539.331124710257,46302.777768238935,1210.0,0.01,1528.2467764005532,0.25,0.75,1146.185082300415,8465464.934753701,6349098.701065277,0.5702860268119245,3620802.2720672674,0.39573395701665043,2512553.9524618373,0.2765083330108392,1755578.6979528442,50011935.033316545,33354385.68866255,25869055.15440662,20317290.513777506,3-4%,3.5,3.539644012944984
Maharashtra,Conservative,Early_Loss,Reference,2060,Silicon,6465.051538107262,147933.40622413793,1210.0,0.01,1774.247063545318,0.25,0.75,1330.6852976589885,11470598.70715595,8602949.030366963,0.3660448997426385,3149065.6153117036,0.19035479962020585,1637612.6388183474,0.1002193446977227,862181.9142912859,176408374.10173255,90206384.81244779,59958193.77111381,41086969.941815294,3-4%,3.5,3.539644012944984
Maharashtra,Conservative,Early_Loss,Reference,2075,Silicon,2106.676071620505,210174.76203167337,1210.0,0.01,2059.8457599324956,0.25,0.75,1544.8843199493717,4339427.773678743,3254570.8302590577,0.2349502921834461,764662.3675010863,0.0915639133209995,298001.24139889376,0.03632410257685519,118219.36468197078,264962410.18753815,116908461.695844,72293050.55185403,46901249.093708925,3-4%,3.5,3.539644012944984
Maharashtra,Conservative,Early_Loss,Reference,2045,Silver,87.04663195973261,727.6150792151833,1946085.0,0.015,2946844.7075297576,0.05,0.95,2799502.4721532697,256512906.6988287,243687261.36388725,0.5702860268119245,138971440.06789026,0.39573395701665043,96435324.21408181,0.2765083330108392,67381558.41570514,1865804270.9300861,1239330800.6701727,958349354.5683535,750282914.0322863,0.03-0.08%,0.055,0.0556229773462783
Maharashtra,Conservative,Early_Loss,Reference,2060,Silver,101.59366702739982,2324.667812093596,1946085.0,0.015,3684239.748804414,0.05,0.95,3500027.761364193,374295426.2891468,355580654.9746894,0.3660448997426385,130158485.20063192,0.19035479962020585,67686484.32652856,0.1002193446977227,35636060.22875041,6920976721.436243,3507196745.9253674,2315898483.8746924,1576053532.7409508,0.03-0.08%,0.055,0.0556229773462783
Maharashtra,Conservative,Early_Loss,Reference,2075,Silver,33.10490969689364,3302.746260497724,1946085.0,0.015,4606154.675197912,0.05,0.95,4375846.9414380165,152486334.57235137,144862017.8437338,0.2349502921834461,34035373.41866884,0.0915639133209995,13264133.245348724,0.03632410257685519,5261982.795646014,10707067120.200596,4646038029.034252,2841177082.425655,1823298868.2462277,0.03-0.08%,0.055,0.0556229773462783
Maharashtra,Conservative,Early_Loss,Upside,2045,Aluminium,20574.65846320953,171981.74599631605,2338.0,0.02,4056.451409660822,0.1,0.9,3650.8062686947396,83460102.32637626,75114092.09373863,0.5702860268119245,42836517.1377232,0.39573395701665043,29725196.891968284,0.2765083330108392,20769672.390462328,560609220.7336404,371170383.99001324,286345017.48147094,223618503.08846223,12-14%,13.0,13.147249190938512
Maharashtra,Conservative,Early_Loss,Upside,2060,Aluminium,24013.048570112685,549466.9374039408,2338.0,0.02,5459.449518212785,0.1,0.9,4913.504566391506,131098026.4469219,117988223.8022297,0.3660448997426385,43188987.55249916,0.19035479962020585,22459624.69941744,0.1002193446977227,11824702.47150771,2184675347.798482,1097881648.0060956,720625403.1611598,487351835.9383477,12-14%,13.0,13.147249190938512
Maharashtra,Conservative,Early_Loss,Upside,2075,Aluminium,7824.796837447589,780649.1161176439,2338.0,0.02,7347.700251241512,0.1,0.9,6612.930226117361,57494261.68842743,51744835.51958469,0.2349502921834461,12157464.224310784,0.0915639133209995,4737959.634324629,0.03632410257685519,1879584.7132358945,3484522387.987079,1487910808.1050997,900246665.270867,571776379.2306529,12-14%,13.0,13.147249190938512
Maharashtra,Conservative,Early_Loss,Upside,2045,Copper,4747.998106894506,39688.09522991908,14286.0,0.025,28369.58555536073,0.08,0.92,26100.018710931872,134698738.51023448,123922839.42941572,0.5702860268119245,70671463.7294536,0.39573395701665043,49040475.612141676,0.2765083330108392,34265697.75259764,902237333.6351321,595498925.1072501,458370056.1369359,357101638.5996906,2-4%,3.0,3.033980582524272
Maharashtra,Conservative,Early_Loss,Upside,2060,Copper,5541.472746949081,126800.06247783249,14286.0,0.025,41087.61874414021,0.08,0.92,37800.60924460899,227685919.50768718,209471045.9470722,0.3660448997426385,76675808.01268166,0.19035479962020585,39873818.97748987,0.1002193446977227,20993050.95796214,3695483500.532109,1842167296.5197732,1202128677.064518,808041815.8160484,2-4%,3.0,3.033980582524272
Maharashtra,Conservative,Early_Loss,Upside,2075,Copper,1805.7223471032896,180149.79602714855,14286.0,0.025,59507.12289291162,0.08,0.92,54746.55306147869,107453341.61955227,98857074.28998809,0.2349502921834461,23226498.488833338,0.0915639133209995,9051740.581456078,0.03632410257685519,3590894.5069573214,6083769598.01649,2557027862.2913127,1530838871.793326,962315875.3482319,2-4%,3.0,3.033980582524272
Maharashtra,Conservative,Early_Loss,Upside,2045,Glass,110786.62249420516,926055.5553647788,45.0,0.015,65.22104076688895,0.3,0.7,45.65472853682226,7225618.822120491,5057933.175484343,0.5702860268119245,2884468.614527187,0.39573395701665043,2001595.9098602114,0.2765083330108392,1398560.6708333963,38799833.65186045,25788303.598368034,19951420.575873453,15628499.483086418,68-72%,70.0,70.79288025889969
Maharashtra,Conservative,Early_Loss,Upside,2060,Glass,129301.03076214524,2958668.1244827583,45.0,0.015,81.54143658733634,0.3,0.7,57.07900561113543,10543391.80056869,7380374.260398082,0.3660448997426385,2701548.3562105657,0.19035479962020585,1404889.663460202,0.1002193446977227,739656.2720010356,143724171.10842103,72859760.42322318,48128489.57832385,32768060.182034563,68-72%,70.0,70.79288025889969
Maharashtra,Conservative,Early_Loss,Upside,2075,Glass,42133.521432410096,4203495.240633467,45.0,0.015,101.94571878255158,0.3,0.7,71.3620031477861,4295332.12726709,3006732.4890869623,0.2349502921834461,706432.6768284419,0.0915639133209995,275308.1930101917,0.03632410257685519,109216.85935475795,222307647.8404995,96497364.92995265,59031086.764212534,37899844.165886335,68-72%,70.0,70.79288025889969
Maharashtra,Conservative,Early_Loss,Upside,2045,Polymers,14243.994320683518,119064.28568975726,1600.0,0.015,2422.7880755710116,0.4,0.6,1453.672845342607,34510179.58865324,20706107.753191944,0.5702860268119245,11808403.92130742,0.39573395701665043,8194109.955583793,0.2765083330108392,5725411.337977918,158537397.74503174,105305944.00749883,81430949.20034657,63751542.76174081,8-10%,9.0,9.101941747572816
Maharashtra,Conservative,Early_Loss,Upside,2060,Polymers,16624.418240847244,380400.1874334975,1600.0,0.015,3029.0473427867046,0.4,0.6,1817.4284056720228,50356149.89781316,30213689.938687902,0.3660448997426385,11059567.104462178,0.19035479962020585,5751320.894065965,0.1002193446977227,3027996.206555479,588075424.8265724,298006524.1257484,196781905.15242735,133917276.14765291,8-10%,9.0,9.101941747572816
Maharashtra,Conservative,Early_Loss,Upside,2075,Polymers,5417.167041309869,540449.3880814458,1600.0,0.015,3787.012119366143,0.4,0.6,2272.207271619686,20514877.238071304,12308926.342842784,0.2349502921834461,2891985.840715429,0.0915639133209995,1127053.464730624,0.03632410257685519,447110.7030883763,909779543.9560336,394773873.349734,241414830.16117674,154925713.47750437,8-10%,9.0,9.101941747572816
Maharashtra,Conservative,Early_Loss,Upside,2045,Silicon,5539.331124710257,46302.777768238935,1210.0,0.02,2099.361080277842,0.25,0.75,1574.5208102083816,11629056.1739884,8721792.1304913,0.5702860268119245,4973916.180777393,0.39573395701665043,3451509.3120760038,0.2765083330108392,2411648.2028692053,65094537.56791272,43098050.497842394,33248644.168641545,25965222.31853978,3-4%,3.5,3.539644012944984
Maharashtra,Conservative,Early_Loss,Upside,2060,Silicon,6465.051538107262,147933.40622413793,1210.0,0.02,2825.4636086558903,0.25,0.75,2119.097706491918,18266767.849006858,13700075.886755146,0.3660448997426385,5014842.904433827,0.19035479962020585,2607875.2002048898,0.1002193446977227,1373012.627679673,253671231.65555084,127479348.42693229,83674644.73217061,56588335.01126601,3-4%,3.5,3.539644012944984
Maharashtra,Conservative,Early_Loss,Upside,2075,Silicon,2106.676071620505,210174.76203167337,1210.0,0.02,3802.7020119770036,0.25,0.75,2852.0265089827526,8011061.336135104,6008296.002101328,0.2349502921834461,1411650.9012183382,0.0915639133209995,550143.0943433138,0.03632410257685519,218245.9602924376,404601574.6837447,172767165.4582346,104531174.66775577,66391200.18319997,3-4%,3.5,3.539644012944984
Maharashtra,Conservative,Early_Loss,Upside,2045,Silver,87.04663195973261,727.6150792151833,1946085.0,0.03,4418621.889129532,0.05,0.95,4197690.7946730545,384626153.35227674,365394845.6846629,0.5702860268119245,208379574.7630627,0.39573395701665043,144599148.15627998,0.2765083330108392,101034719.67101897,2596996857.947752,1708956826.7343798,1312570653.4357,1020221934.3097717,0.03-0.08%,0.055,0.0556229773462783
Maharashtra,Conservative,Early_Loss,Upside,2060,Silver,101.59366702739982,2324.667812093596,1946085.0,0.03,6884068.929542726,0.05,0.95,6539865.483065589,699377806.6216323,664408916.2905507,0.3660448997426385,243203495.1516897,0.19035479962020585,126473426.1263659,0.1002193446977227,66586626.20196309,11184954947.634007,5532116458.0609455,3589655367.433043,2398572615.7812767,0.03-0.08%,0.055,0.0556229773462783
Maharashtra,Conservative,Early_Loss,Upside,2075,Silver,33.10490969689364,3302.746260497724,1946085.0,0.03,10725155.085861277,0.05,0.95,10188897.331568213,355055290.60261714,337302526.0724863,0.2349502921834461,79249327.0549451,0.0915639133209995,30884739.260255307,0.03632410257685519,12252211.556489365,19026717044.655544,7873523202.639536,4664627378.567101,2902353952.6634393,0.03-0.08%,0.055,0.0556229773462783
Maharashtra,Conservative,Fixed_25,Downside,2045,Aluminium,1587.7144012944989,17065.813106796115,2338.0,0.0,2338.0,0.1,0.9,2104.2000000000003,3712076.270226538,3340868.643203885,0.5702860268119245,1905250.7046332886,0.39573395701665043,1322095.1680479215,0.2765083330108392,923778.0193404903,35909883.93932039,21975374.90695679,15991613.43414674,11722581.028945794,12-14%,13.0,13.147249190938512
Maharashtra,Conservative,Fixed_25,Downside,2060,Aluminium,15161.887084630453,808445.1458872955,2338.0,0.0,2338.0,0.1,0.9,2104.2000000000003,35448492.003865995,31903642.803479403,0.3660448997426385,11678165.731424568,0.19035479962020585,6073011.533010944,0.1002193446977227,3197362.1752349227,1701130275.9760473,754624698.6256492,446985839.0278545,268525799.15433586,12-14%,13.0,13.147249190938512
Maharashtra,Conservative,Fixed_25,Downside,2075,Aluminium,4.163218288765798,830000.1143061414,2338.0,0.0,2338.0,0.1,0.9,2104.2000000000003,9733.604359134435,8760.243923220993,0.2349502921834461,2058.2218693590303,0.0915639133209995,802.1222152566196,0.03632410257685519,318.2079988653517,1746486240.5229826,770120980.1449555,454701476.65229034,272422108.1397862,12-14%,13.0,13.147249190938512
Maharashtra,Conservative,Fixed_25,Downside,2045,Copper,366.3956310679612,3938.264563106796,14286.0,0.0,14286.0,0.08,0.92,13143.12,5234327.985436893,4815581.746601942,0.5702860268119245,2746258.9810576495,0.39573395701665043,1905689.2199199393,0.2765083330108392,1331548.4812303286,51761083.74466019,31675658.512329392,23050568.572591376,16897116.664819594,2-4%,3.0,3.033980582524272
Maharashtra,Conservative,Fixed_25,Downside,2060,Copper,3498.8970195301044,186564.2644355297,14286.0,0.0,14286.0,0.08,0.92,13143.12,49985242.82100707,45986423.39532651,0.3660448997426385,16833095.741264816,0.19035479962020585,8753736.410667324,0.1002193446977227,4608729.217671647,2452036515.1878996,1087728166.6338468,644292570.972755,387057401.8316481,2-4%,3.0,3.033980582524272
Maharashtra,Conservative,Fixed_25,Downside,2075,Copper,0.9607426820228764,191538.48791680185,14286.0,0.0,14286.0,0.08,0.92,13143.12,13725.169955378811,12627.156358948509,0.2349502921834461,2966.7540759810113,0.0915639133209995,1156.1918503414688,0.03632410257685519,458.6701228364349,2517413331.309077,1110064755.824918,655414015.0268967,392673604.2129133,2-4%,3.0,3.033980582524272
Maharashtra,Conservative,Fixed_25,Downside,2045,Glass,8549.231391585763,91892.83980582524,45.0,0.0,45.0,0.3,0.7,31.499999999999996,384715.41262135934,269300.7888349515,0.5702860268119245,153578.4768820016,0.39573395701665043,106571.46679336076,0.2765083330108392,74463.91219925646,2894624.4538834947,1771391.3444115324,1289052.2114121045,944933.9843691909,68-72%,70.0,70.79288025889969
Maharashtra,Conservative,Fixed_25,Downside,2060,Glass,81640.93045570244,4353166.17016236,45.0,0.0,45.0,0.3,0.7,31.499999999999996,3673841.87050661,2571689.3093546266,0.3660448997426385,941353.7554119295,0.19035479962020585,489533.40316762554,0.1002193446977227,257733.01734965976,137124734.36011434,60828798.82979668,36030641.100817375,21645331.576236185,68-72%,70.0,70.79288025889969
Maharashtra,Conservative,Fixed_25,Downside,2075,Glass,22.41732924720045,4469231.384725377,45.0,0.0,45.0,0.3,0.7,31.499999999999996,1008.7798161240202,706.1458712868141,0.2349502921834461,165.90917878297108,0.0915639133209995,64.65747935048752,0.03632410257685519,25.650115062845018,140780788.61884934,62077923.318916254,36652583.33217448,21959405.308365993,68-72%,70.0,70.79288025889969
Maharashtra,Conservative,Fixed_25,Downside,2045,Polymers,1099.1868932038838,11814.793689320388,1600.0,0.0,1461.6275959738255,0.4,0.6,876.9765575842953,1606601.8962395308,963961.1377437183,0.5702860268119245,549733.5672449674,0.39573395701665043,381472.1554495941,0.2765083330108392,266543.2872847475,10361297.09822885,6340688.5034965,4614157.432288207,3382387.5622714506,8-10%,9.0,9.101941747572816
Maharashtra,Conservative,Fixed_25,Downside,2060,Polymers,10496.691058590312,559692.7933065891,1600.0,0.0,1461.6275959738255,0.4,0.6,876.9765575842953,15342253.317647306,9205351.990588384,0.3660448997426385,3369572.1464906223,0.19035479962020585,1752282.933601915,0.1002193446977227,922554.344208645,490837459.17875105,217736451.42752123,128971541.22510223,77479381.11631942,8-10%,9.0,9.101941747572816
Maharashtra,Conservative,Fixed_25,Downside,2075,Polymers,2.882228046068629,574615.4637504056,1600.0,0.0,1461.6275959738255,0.4,0.6,876.9765575842953,4212.744050023626,2527.6464300141756,0.2349502921834461,593.871267268275,0.0915639133209995,231.4411986239518,0.03632410257685519,91.81448820185675,503924291.334534,222207687.7314491,131197781.04988529,78603606.83236371,8-10%,9.0,9.101941747572816
Maharashtra,Conservative,Fixed_25,Downside,2045,Silicon,427.4615695792881,4594.641990291262,1210.0,0.0,1105.3558694552053,0.25,0.75,829.016902091404,472497.15490100073,354372.86617575056,0.5702860268119245,202093.89386132263,0.39573395701665043,140237.37659106168,0.2765083330108392,97987.05049052999,3809035.8690103446,2330973.594818374,1696263.6046649786,1243438.483178784,3-4%,3.5,3.539644012944984
Maharashtra,Conservative,Fixed_25,Downside,2060,Silicon,4082.046522785122,217658.308508118,1210.0,0.0,1105.3558694552053,0.25,0.75,829.016902091404,4512114.083349746,3384085.5625123093,0.3660448997426385,1238727.2604503287,0.19035479962020585,644176.9291496623,0.1002193446977227,339150.83747600793,180442416.63385507,80044606.92669724,47412715.025026724,28483088.457258046,3-4%,3.5,3.539644012944984
